"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 14, 2018","270,000","265,000","271,500","265,000","104.74K","1.31%"
"Nov 13, 2018","266,500","267,500","271,000","262,000","158.12K","-0.19%"
"Nov 12, 2018","267,000","265,500","268,000","259,500","110.39K","0.38%"
"Nov 11, 2018","266,000","266,000","266,000","266,000","-","0.00%"
"Nov 09, 2018","266,000","266,500","267,500","262,500","112.36K","-0.56%"
"Nov 08, 2018","267,500","270,000","273,000","265,000","165.15K","-0.37%"
"Nov 07, 2018","268,500","264,500","271,500","263,500","201.40K","2.29%"
"Nov 06, 2018","262,500","265,500","266,500","259,000","129.00K","-0.38%"
"Nov 05, 2018","263,500","258,500","264,000","258,500","219.67K","2.33%"
"Nov 02, 2018","257,500","261,500","262,000","255,000","293.26K","-1.53%"
"Nov 01, 2018","261,500","266,500","269,500","260,500","211.34K","-2.43%"
"Oct 31, 2018","268,000","266,000","268,500","260,500","280.02K","-0.37%"
"Oct 30, 2018","269,000","274,500","275,000","263,500","222.35K","-2.54%"
"Oct 29, 2018","276,000","278,000","285,000","275,000","159.10K","-0.90%"
"Oct 28, 2018","278,500","278,500","278,500","278,500","-","1.27%"
"Oct 26, 2018","275,000","282,500","282,500","270,500","325.20K","-3.00%"
"Oct 25, 2018","283,500","283,000","287,000","280,000","321.69K","1.80%"
"Oct 24, 2018","278,500","288,000","288,000","277,000","234.90K","-1.59%"
"Oct 23, 2018","283,000","283,000","284,500","281,000","178.29K","-1.05%"
"Oct 22, 2018","286,000","281,000","288,000","281,000","118.81K","1.42%"
"Oct 21, 2018","282,000","282,000","282,000","282,000","-","-0.18%"
"Oct 19, 2018","282,500","278,500","286,000","277,500","240.26K","1.07%"
"Oct 18, 2018","279,500","274,000","282,000","272,000","154.77K","2.01%"
"Oct 17, 2018","274,000","264,500","274,500","264,500","135.31K","2.24%"
"Oct 16, 2018","268,000","271,000","273,500","265,000","106.93K","-0.19%"
"Oct 15, 2018","268,500","265,500","270,000","263,000","152.72K","-0.56%"
"Oct 14, 2018","270,000","270,000","270,000","270,000","-","0.00%"
"Oct 12, 2018","270,000","271,000","275,500","267,000","157.36K","0.00%"
"Oct 11, 2018","270,000","281,500","284,000","270,000","233.61K","-5.26%"
"Oct 10, 2018","285,000","285,000","286,500","281,000","178.44K","2.33%"
"Oct 09, 2018","278,500","278,500","278,500","278,500","-","0.00%"
"Oct 08, 2018","278,500","282,000","282,000","276,000","77.31K","-0.89%"
"Oct 07, 2018","281,000","281,000","281,000","281,000","-","0.00%"
"Oct 05, 2018","281,000","282,000","283,000","276,000","124.40K","0.54%"
"Oct 04, 2018","279,500","273,500","282,500","272,500","202.20K","2.76%"
"Oct 02, 2018","272,000","275,000","278,000","269,500","127.66K","-1.27%"
"Oct 01, 2018","275,500","282,000","282,000","274,000","87.76K","-2.30%"
"Sep 28, 2018","282,000","275,500","284,000","275,000","238.67K","2.55%"
"Sep 27, 2018","275,000","268,000","277,000","267,500","237.19K","2.04%"
"Sep 21, 2018","269,500","273,000","273,000","269,500","147.39K","-0.74%"
"Sep 20, 2018","271,500","269,500","273,000","267,000","158.87K","0.74%"
"Sep 19, 2018","269,500","275,000","276,500","267,000","199.80K","-2.71%"
"Sep 18, 2018","277,000","276,000","279,000","274,000","177.19K","-0.54%"
"Sep 17, 2018","278,500","274,000","281,000","274,000","106.95K","0.54%"
"Sep 14, 2018","277,000","277,000","280,500","276,000","169.51K","0.36%"
"Sep 13, 2018","276,000","275,500","277,500","272,000","200.71K","0.73%"
"Sep 12, 2018","274,000","272,000","275,000","270,500","215.22K","0.92%"
"Sep 11, 2018","271,500","266,500","273,500","264,500","264.51K","2.26%"
"Sep 10, 2018","265,500","261,500","267,000","261,500","143.49K","0.76%"
"Sep 07, 2018","263,500","264,000","265,000","261,000","124.00K","0.76%"
"Sep 06, 2018","261,500","262,500","265,000","261,500","81.58K","-0.38%"
"Sep 05, 2018","262,500","261,000","264,500","259,000","114.19K","0.19%"
"Sep 04, 2018","262,000","257,000","264,000","257,000","110.66K","2.14%"
"Sep 03, 2018","256,500","261,000","262,500","255,500","104.48K","-2.29%"
"Aug 31, 2018","262,500","260,000","262,500","258,500","154.24K","0.57%"
"Aug 30, 2018","261,000","263,500","263,500","260,000","115.33K","-0.95%"
"Aug 29, 2018","263,500","262,500","264,000","260,500","102.76K","0.57%"
"Aug 28, 2018","262,000","259,500","262,500","258,000","114.98K","0.38%"
"Aug 27, 2018","261,000","264,500","265,000","259,500","124.73K","-0.95%"
"Aug 26, 2018","263,500","263,500","263,500","263,500","-","0.00%"
"Aug 24, 2018","263,500","258,000","263,500","255,500","152.87K","1.93%"
"Aug 23, 2018","258,500","255,000","259,500","253,000","122.17K","1.77%"
"Aug 22, 2018","254,000","254,500","256,500","252,000","152.09K","-1.17%"
"Aug 21, 2018","257,000","258,500","259,000","254,500","182.32K","-1.91%"
"Aug 20, 2018","262,000","263,500","264,000","258,000","124.53K","0.19%"
"Aug 17, 2018","261,500","264,000","264,000","257,000","160.01K","-1.13%"
"Aug 16, 2018","264,500","261,000","265,500","259,500","327.53K","1.93%"
"Aug 14, 2018","259,500","259,000","259,500","254,500","102.81K","0.97%"
"Aug 13, 2018","257,000","253,000","258,500","253,000","135.07K","0.19%"
"Aug 12, 2018","256,500","256,500","256,500","256,500","-","0.00%"
"Aug 10, 2018","256,500","255,000","259,000","253,000","123.96K","-0.19%"
"Aug 09, 2018","257,000","255,000","258,500","253,000","188.91K","1.98%"
"Aug 08, 2018","252,000","252,000","253,000","249,000","86.00K","0.60%"
"Aug 07, 2018","250,500","257,000","257,500","249,500","198.94K","-3.47%"
"Aug 06, 2018","259,500","259,500","260,000","257,500","155.89K","0.97%"
"Aug 03, 2018","257,000","253,500","258,500","252,500","183.70K","1.58%"
"Aug 02, 2018","253,000","249,500","254,000","249,000","212.95K","2.43%"
"Aug 01, 2018","247,000","254,000","255,000","247,000","185.70K","-1.40%"
"Jul 31, 2018","250,500","247,000","252,000","246,500","211.05K","2.24%"
"Jul 30, 2018","245,000","241,000","247,500","240,500","222.63K","1.24%"
"Jul 29, 2018","242,000","242,000","242,000","242,000","-","0.00%"
"Jul 27, 2018","242,000","243,000","243,000","239,000","80.90K","1.26%"
"Jul 26, 2018","239,000","243,000","243,000","236,000","122.20K","-1.24%"
"Jul 25, 2018","242,000","239,500","243,000","239,500","105.52K","0.41%"
"Jul 24, 2018","241,000","241,000","242,500","239,500","114.13K","0.21%"
"Jul 23, 2018","240,500","239,500","241,500","238,500","97.55K","0.42%"
"Jul 22, 2018","239,500","239,500","239,500","239,500","-","0.00%"
"Jul 20, 2018","239,500","236,500","241,000","234,500","127.29K","1.27%"
"Jul 19, 2018","236,500","236,500","237,500","235,000","83.53K","-0.42%"
"Jul 18, 2018","237,500","237,000","239,000","235,500","91.00K","-0.21%"
"Jul 17, 2018","238,000","236,000","238,000","235,000","58.01K","0.42%"
"Jul 16, 2018","237,000","238,500","240,000","236,000","104.67K","-1.46%"
"Jul 13, 2018","240,500","239,500","241,000","238,000","166.84K","1.26%"
"Jul 12, 2018","237,500","238,000","238,000","235,000","156.33K","0.00%"
"Jul 11, 2018","237,500","233,500","238,000","233,000","199.35K","1.93%"
"Jul 10, 2018","233,000","230,000","234,000","228,500","175.77K","1.97%"
"Jul 09, 2018","228,500","227,500","229,500","226,000","102.64K","0.44%"
"Jul 06, 2018","227,500","228,000","230,000","225,000","154.14K","-0.22%"
"Jul 05, 2018","228,000","227,500","230,000","227,000","58.80K","-0.22%"
"Jul 04, 2018","228,500","227,500","229,500","225,500","89.20K","-0.22%"
"Jul 03, 2018","229,000","231,500","233,000","227,500","116.18K","-0.65%"
"Jul 02, 2018","230,500","232,000","234,500","230,000","104.09K","-1.07%"
"Jun 29, 2018","233,000","234,000","234,500","231,500","144.48K","0.65%"
"Jun 28, 2018","231,500","233,000","236,000","230,500","136.33K","-1.49%"
"Jun 27, 2018","235,000","234,000","237,000","233,500","142.46K","-0.84%"
"Jun 26, 2018","237,000","237,000","238,000","233,500","118.68K","0.00%"
"Jun 25, 2018","237,000","240,000","242,000","234,000","169.14K","-2.07%"
"Jun 22, 2018","242,000","240,000","243,500","239,500","141.90K","-0.41%"
"Jun 21, 2018","243,000","237,500","245,000","236,500","209.10K","0.62%"
"Jun 20, 2018","241,500","238,000","244,500","235,000","308.75K","2.55%"
"Jun 19, 2018","235,500","237,000","240,000","230,500","259.45K","-0.84%"
"Jun 18, 2018","237,500","237,000","244,500","236,000","362.58K","1.28%"
"Jun 17, 2018","234,500","234,500","234,500","234,500","-","0.00%"
"Jun 15, 2018","234,500","241,500","242,000","234,500","373.97K","-2.90%"
"Jun 14, 2018","241,500","246,000","247,500","240,000","452.17K","-2.03%"
"Jun 13, 2018","246,500","246,500","246,500","246,500","-","0.00%"
"Jun 12, 2018","246,500","241,000","247,500","240,000","496.00K","2.28%"
"Jun 11, 2018","241,000","232,000","241,500","230,500","493.67K","4.78%"
"Jun 10, 2018","230,000","230,000","230,000","230,000","-","0.00%"
"Jun 08, 2018","230,000","231,000","234,000","228,500","246.02K","1.55%"
"Jun 07, 2018","226,500","225,500","227,500","224,000","164.21K","1.80%"
"Jun 06, 2018","222,500","222,500","222,500","222,500","-","0.00%"
"Jun 05, 2018","222,500","222,500","224,000","222,000","114.18K","-0.22%"
"Jun 04, 2018","223,000","222,500","224,500","221,500","103.72K","0.45%"
"Jun 03, 2018","222,000","222,000","222,000","222,000","-","0.00%"
"Jun 01, 2018","222,000","224,000","224,000","221,000","84.74K","0.00%"
"May 31, 2018","222,000","222,500","224,000","221,000","206.48K","-0.45%"
"May 30, 2018","223,000","225,500","225,500","222,000","180.84K","-1.98%"
"May 29, 2018","227,500","226,500","228,000","225,500","88.33K","0.00%"
"May 28, 2018","227,500","227,500","227,500","224,500","94.55K","0.00%"
"May 27, 2018","227,500","227,500","227,500","227,500","-","0.00%"
"May 25, 2018","227,500","225,000","228,000","223,000","228.08K","1.56%"
"May 24, 2018","224,000","224,500","225,000","222,500","123.64K","-0.22%"
"May 23, 2018","224,500","223,500","225,000","222,500","257.87K","0.90%"
"May 21, 2018","222,500","223,000","223,500","221,000","73.04K","-0.22%"
"May 20, 2018","223,000","223,000","223,000","223,000","-","0.00%"
"May 18, 2018","223,000","222,000","223,000","221,000","80.11K","0.45%"
"May 17, 2018","222,000","221,500","222,500","220,500","87.18K","0.45%"
"May 16, 2018","221,000","220,500","222,000","220,000","112.91K","0.23%"
"May 15, 2018","220,500","220,500","222,000","219,000","113.46K","-0.23%"
"May 14, 2018","221,000","223,500","224,000","220,000","218.19K","-1.56%"
"May 13, 2018","224,500","224,500","224,500","224,500","-","0.00%"
"May 11, 2018","224,500","223,000","225,000","222,500","99.00K","0.90%"
"May 10, 2018","222,500","226,500","226,500","222,500","266.75K","-1.55%"
"May 09, 2018","226,000","227,000","229,500","224,500","195.21K","-0.88%"
"May 08, 2018","228,000","229,000","231,500","227,500","156.41K","-1.08%"
"May 07, 2018","230,500","230,500","230,500","230,500","-","0.00%"
"May 04, 2018","230,500","229,000","232,500","228,500","187.75K","-0.43%"
"May 03, 2018","231,500","227,500","232,500","227,000","162.90K","1.31%"
"May 02, 2018","228,500","228,500","228,500","226,000","155.17K","0.00%"
"May 01, 2018","228,500","228,500","228,500","228,500","-","0.00%"
"Apr 30, 2018","228,500","228,000","228,500","225,500","143.34K","0.88%"
"Apr 29, 2018","226,500","226,500","226,500","226,500","-","0.00%"
"Apr 27, 2018","226,500","222,000","226,500","221,500","180.30K","1.80%"
"Apr 26, 2018","222,500","226,500","226,500","222,000","212.06K","-1.77%"
"Apr 25, 2018","226,500","224,500","227,500","224,000","138.40K","1.34%"
"Apr 24, 2018","223,500","226,500","226,500","223,000","150.49K","-1.11%"
"Apr 23, 2018","226,000","225,500","226,500","224,000","129.03K","0.44%"
"Apr 22, 2018","225,000","225,000","225,000","225,000","-","0.00%"
"Apr 20, 2018","225,000","224,000","226,000","222,000","166.86K","1.35%"
"Apr 19, 2018","222,000","222,000","225,000","221,500","207.85K","0.00%"
"Apr 18, 2018","222,000","222,500","224,500","221,000","222.81K","-0.67%"
"Apr 17, 2018","223,500","224,000","226,000","222,000","171.90K","-0.89%"
"Apr 16, 2018","225,500","224,000","225,500","222,000","171.65K","0.67%"
"Apr 15, 2018","224,000","224,000","224,000","224,000","-","0.00%"
"Apr 13, 2018","224,000","226,500","227,500","222,000","431.40K","-2.18%"
"Apr 12, 2018","229,000","230,500","231,500","229,000","255.43K","-0.87%"
"Apr 11, 2018","231,000","231,000","232,500","230,500","192.14K","-0.65%"
"Apr 10, 2018","232,500","233,000","234,000","231,000","176.27K","-1.06%"
"Apr 09, 2018","235,000","232,000","236,500","231,500","138.80K","1.08%"
"Apr 08, 2018","232,500","232,500","232,500","232,500","-","0.00%"
"Apr 06, 2018","232,500","232,000","234,000","230,500","129.03K","-0.21%"
"Apr 05, 2018","233,000","234,500","236,000","232,000","158.27K","-0.64%"
"Apr 04, 2018","234,500","235,500","237,000","233,000","149.01K","-1.05%"
"Apr 03, 2018","237,000","233,500","238,500","232,500","186.08K","0.85%"
"Apr 02, 2018","235,000","233,500","236,000","233,000","119.39K","0.64%"
"Apr 01, 2018","233,500","233,500","233,500","233,500","-","0.00%"
"Mar 30, 2018","233,500","231,500","235,000","230,500","153.33K","1.52%"
"Mar 29, 2018","230,000","227,000","231,000","226,500","153.73K","1.55%"
"Mar 28, 2018","226,500","226,500","228,000","224,000","135.63K","-0.66%"
"Mar 27, 2018","228,000","227,000","230,500","224,500","134.73K","0.66%"
"Mar 26, 2018","226,500","227,500","228,000","224,000","184.23K","-0.88%"
"Mar 25, 2018","228,500","228,500","228,500","228,500","-","0.00%"
"Mar 23, 2018","228,500","230,000","230,500","227,500","189.26K","-1.30%"
"Mar 22, 2018","231,500","230,500","232,500","230,000","144.27K","0.65%"
"Mar 21, 2018","230,000","231,500","234,000","230,000","251.45K","-1.08%"
"Mar 20, 2018","232,500","236,500","236,500","232,000","226.11K","-2.72%"
"Mar 19, 2018","239,000","239,500","239,500","236,000","137.14K","-0.21%"
"Mar 16, 2018","239,500","237,000","242,500","237,000","215.27K","1.27%"
"Mar 15, 2018","236,500","232,500","238,000","231,500","159.12K","1.72%"
"Mar 14, 2018","232,500","233,500","234,500","231,000","159.98K","-1.06%"
"Mar 13, 2018","235,000","234,000","237,500","233,000","215.37K","-0.42%"
"Mar 12, 2018","236,000","234,500","237,500","232,000","166.06K","1.07%"
"Mar 09, 2018","233,500","230,500","235,500","230,500","168.05K","1.74%"
"Mar 08, 2018","229,500","234,500","234,500","229,000","282.49K","-1.08%"
"Mar 07, 2018","232,000","230,500","234,000","229,000","157.72K","0.00%"
"Mar 06, 2018","232,000","235,000","236,000","230,500","255.62K","-0.85%"
"Mar 05, 2018","234,000","233,500","236,500","233,000","98.39K","-0.21%"
"Mar 04, 2018","234,500","234,500","234,500","234,500","-","0.00%"
"Mar 02, 2018","234,500","237,000","237,500","232,500","176.08K","-2.29%"
"Feb 28, 2018","240,000","240,500","241,000","238,500","142.00K","-0.41%"
"Feb 27, 2018","241,000","240,500","243,500","239,500","151.57K","0.63%"
"Feb 26, 2018","239,500","241,000","241,500","238,500","160.09K","-0.83%"
"Feb 23, 2018","241,500","240,000","241,500","239,000","135.83K","0.63%"
"Feb 22, 2018","240,000","244,500","245,000","238,500","211.22K","-2.44%"
"Feb 21, 2018","246,000","247,500","247,500","244,000","127.86K","0.41%"
"Feb 20, 2018","245,000","244,000","247,000","243,500","104.39K","0.62%"
"Feb 19, 2018","243,500","248,000","248,000","242,000","101.15K","-0.20%"
"Feb 14, 2018","244,000","242,500","246,500","241,000","118.59K","1.46%"
"Feb 13, 2018","240,500","241,000","242,500","237,000","178.93K","0.21%"
"Feb 12, 2018","240,000","240,500","241,500","237,500","150.90K","0.00%"
"Feb 09, 2018","240,000","240,000","244,000","236,500","237.45K","-1.64%"
"Feb 08, 2018","244,000","244,500","248,000","243,000","247.53K","-1.61%"
"Feb 07, 2018","248,000","253,500","254,500","246,000","313.01K","-2.94%"
"Feb 06, 2018","255,500","258,000","258,000","251,000","174.86K","-1.73%"
"Feb 05, 2018","260,000","261,000","263,000","258,000","160.58K","-0.76%"
"Feb 04, 2018","262,000","262,000","262,000","262,000","-","0.00%"
"Feb 02, 2018","262,000","262,000","264,500","261,000","142.05K","0.19%"
"Feb 01, 2018","261,500","265,000","267,000","261,500","168.86K","-1.51%"
"Jan 31, 2018","265,500","266,000","268,500","261,000","202.75K","-0.56%"
"Jan 30, 2018","267,000","265,000","269,000","265,000","183.36K","0.56%"
"Jan 29, 2018","265,500","268,500","271,000","265,000","179.57K","-0.75%"
"Jan 26, 2018","267,500","265,000","268,500","263,500","147.89K","0.38%"
"Jan 25, 2018","266,500","272,500","273,000","265,500","271.68K","-2.74%"
"Jan 24, 2018","274,000","274,000","276,500","271,500","126.63K","0.00%"
"Jan 23, 2018","274,000","276,000","280,000","273,500","164.95K","0.00%"
"Jan 22, 2018","274,000","280,000","280,000","274,000","106.67K","-2.14%"
"Jan 21, 2018","280,000","280,000","280,000","280,000","-","0.00%"
"Jan 19, 2018","280,000","276,500","281,500","273,000","188.02K","0.72%"
"Jan 18, 2018","278,000","271,000","279,500","267,500","289.28K","4.32%"
"Jan 17, 2018","266,500","266,000","273,000","266,000","166.73K","0.19%"
"Jan 16, 2018","266,000","266,000","268,500","264,500","88.36K","0.00%"
"Jan 15, 2018","266,000","267,000","268,000","264,000","140.88K","-0.37%"
"Jan 12, 2018","267,000","267,500","269,000","266,000","157.72K","-0.56%"
"Jan 11, 2018","268,500","269,500","273,000","268,000","194.63K","0.00%"
"Jan 10, 2018","268,500","274,500","275,500","267,500","184.24K","-2.72%"
"Jan 09, 2018","276,000","266,000","277,000","265,000","263.51K","3.76%"
"Jan 08, 2018","266,000","268,000","268,000","263,500","108.53K","-0.56%"
"Jan 07, 2018","267,500","267,500","267,500","267,500","-","0.00%"
"Jan 05, 2018","267,500","259,000","268,500","259,000","234.27K","3.08%"
"Jan 04, 2018","259,500","262,500","263,000","259,000","199.97K","-0.95%"
"Jan 03, 2018","262,000","265,000","266,500","261,000","185.95K","-1.32%"
"Jan 02, 2018","265,500","267,000","269,500","265,000","84.00K","-0.56%"
"Dec 28, 2017","267,000","268,500","269,000","265,500","113.80K","-0.19%"
"Dec 27, 2017","267,500","270,000","270,500","266,000","150.06K","-3.78%"
"Dec 26, 2017","278,000","275,000","279,000","274,000","185.91K","1.46%"
"Dec 25, 2017","274,000","274,000","274,000","274,000","-","0.00%"
"Dec 22, 2017","274,000","274,000","276,000","272,000","113.63K","0.74%"
"Dec 21, 2017","272,000","271,000","274,500","271,000","139.18K","0.00%"
"Dec 20, 2017","272,000","271,500","275,000","271,500","125.10K","-0.37%"
"Dec 19, 2017","273,000","273,000","275,500","271,000","102.79K","0.18%"
"Dec 18, 2017","272,500","279,000","279,000","270,500","198.07K","-1.62%"
"Dec 15, 2017","277,000","276,500","280,000","275,000","140.67K","0.91%"
"Dec 14, 2017","274,500","276,000","282,000","273,000","310.21K","-0.72%"
