"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 08, 2019","38,500","38,400","38,850","38,400","749.50K","-0.65%"
"Jan 07, 2019","38,750","39,150","39,400","38,650","743.43K","-0.64%"
"Jan 04, 2019","39,000","39,450","39,450","38,650","827.65K","-0.26%"
"Jan 03, 2019","39,100","39,450","39,550","38,900","880.35K","-0.76%"
"Jan 02, 2019","39,400","40,350","40,350","39,100","752.10K","-0.51%"
"Dec 28, 2018","39,600","39,150","39,700","39,100","777.78K","1.41%"
"Dec 27, 2018","39,050","39,200","39,600","38,950","1.18M","-3.10%"
"Dec 26, 2018","40,300","40,800","40,950","40,100","1.25M","-2.30%"
"Dec 24, 2018","41,250","41,350","41,700","40,750","708.52K","-0.36%"
"Dec 21, 2018","41,400","40,900","41,450","40,550","1.60M","1.35%"
"Dec 20, 2018","40,850","40,750","41,050","40,400","700.39K","-0.24%"
"Dec 19, 2018","40,950","40,900","41,100","40,500","897.97K","0.12%"
"Dec 18, 2018","40,900","40,600","41,050","40,400","1.29M","0.86%"
"Dec 17, 2018","40,550","39,800","41,050","39,800","1.11M","0.37%"
"Dec 14, 2018","40,400","40,100","40,800","40,050","1.10M","1.13%"
"Dec 13, 2018","39,950","40,050","40,500","39,900","2.33M","0.00%"
"Dec 12, 2018","39,950","39,700","40,050","39,350","1.44M","0.63%"
"Dec 11, 2018","39,700","39,550","39,850","39,300","1.11M","-0.63%"
"Dec 10, 2018","39,950","40,650","40,700","39,700","1.50M","-3.27%"
"Dec 07, 2018","41,300","41,800","41,900","41,300","796.58K","-1.31%"
"Dec 06, 2018","41,850","42,050","42,150","41,700","772.53K","-0.95%"
"Dec 05, 2018","42,250","42,050","42,450","41,500","915.18K","0.24%"
"Dec 04, 2018","42,150","41,600","42,300","41,550","917.98K","1.20%"
"Dec 03, 2018","41,650","41,650","42,000","41,350","956.73K","1.09%"
"Nov 30, 2018","41,200","41,750","42,100","41,150","1.45M","-2.25%"
"Nov 29, 2018","42,150","42,100","42,200","41,750","914.75K","1.57%"
"Nov 28, 2018","41,500","42,200","42,400","41,350","1.41M","-2.12%"
"Nov 27, 2018","42,400","42,550","42,750","42,300","987.84K","-0.35%"
"Nov 26, 2018","42,550","42,550","42,800","42,100","860.75K","0.00%"
"Nov 25, 2018","42,550","42,550","42,550","42,550","-","-0.12%"
"Nov 23, 2018","42,600","42,750","42,800","42,350","428.45K","-0.35%"
"Nov 22, 2018","42,750","42,400","42,800","42,250","478.85K","0.00%"
"Nov 21, 2018","42,750","42,450","42,900","42,050","668.14K","0.23%"
"Nov 20, 2018","42,650","42,450","42,850","42,000","806.43K","0.59%"
"Nov 19, 2018","42,400","42,500","43,150","42,300","711.85K","-0.82%"
"Nov 18, 2018","42,750","42,750","42,750","42,750","-","0.00%"
"Nov 16, 2018","42,750","42,800","42,950","42,300","591.31K","0.00%"
"Nov 15, 2018","42,750","42,700","43,250","42,650","623.27K","-0.81%"
"Nov 14, 2018","43,100","43,000","43,200","42,450","842.90K","-0.69%"
"Nov 13, 2018","43,400","43,750","43,750","42,750","664.59K","0.00%"
"Nov 12, 2018","43,400","42,950","43,700","42,800","531.69K","0.93%"
"Nov 11, 2018","43,000","43,000","43,000","43,000","-","-0.81%"
"Nov 09, 2018","43,350","42,750","43,600","42,750","961.88K","1.17%"
"Nov 08, 2018","42,850","43,100","43,950","42,850","1.26M","0.35%"
"Nov 07, 2018","42,700","42,700","43,250","42,400","828.21K","0.00%"
"Nov 06, 2018","42,700","42,900","43,200","42,550","905.11K","0.12%"
"Nov 05, 2018","42,650","42,500","42,850","41,950","1.09M","-0.81%"
"Nov 02, 2018","43,000","42,350","43,150","42,300","843.23K","2.02%"
"Nov 01, 2018","42,150","42,550","43,100","42,050","1.04M","-0.94%"
"Oct 31, 2018","42,550","42,000","42,900","41,800","1.52M","0.47%"
"Oct 30, 2018","42,350","44,300","44,300","42,250","1.40M","-4.40%"
"Oct 29, 2018","44,300","44,150","44,900","43,900","1.30M","1.72%"
"Oct 26, 2018","43,550","43,900","45,300","43,300","1.27M","-1.14%"
"Oct 25, 2018","44,050","44,800","44,850","43,500","1.42M","-2.44%"
"Oct 24, 2018","45,150","44,800","45,300","43,750","1.16M","3.08%"
"Oct 23, 2018","43,800","45,900","45,900","43,550","1.25M","-2.67%"
"Oct 22, 2018","45,000","43,300","45,050","43,250","813.14K","3.81%"
"Oct 21, 2018","43,350","43,250","43,350","43,250","-","0.23%"
"Oct 19, 2018","43,250","43,350","43,750","43,150","731.30K","-0.80%"
"Oct 18, 2018","43,600","43,500","44,100","43,050","858.06K","-0.80%"
"Oct 17, 2018","43,950","44,000","44,050","43,350","801.32K","1.74%"
"Oct 16, 2018","43,200","43,650","44,300","43,150","802.14K","-0.80%"
"Oct 15, 2018","43,550","43,350","44,050","43,050","802.92K","0.69%"
"Oct 12, 2018","43,250","44,250","44,250","42,750","1.27M","-1.48%"
"Oct 11, 2018","43,900","45,250","45,900","43,650","1.53M","-4.88%"
"Oct 10, 2018","46,150","46,050","46,400","45,200","1.59M","1.32%"
"Oct 09, 2018","45,550","45,550","45,550","45,550","-","0.00%"
"Oct 08, 2018","45,550","45,900","46,000","45,550","714.80K","-0.65%"
"Oct 07, 2018","45,850","45,850","45,850","45,850","-","0.00%"
"Oct 05, 2018","45,850","46,100","46,450","45,550","979.72K","-0.11%"
"Oct 04, 2018","45,900","45,550","46,150","45,400","1.78M","1.21%"
"Oct 03, 2018","45,350","45,350","45,350","45,350","-","0.00%"
"Oct 02, 2018","45,350","44,500","45,550","44,500","1.12M","0.44%"
"Oct 01, 2018","45,150","44,750","45,750","44,700","763.08K","0.33%"
"Sep 28, 2018","45,000","44,600","45,150","44,300","1.05M","0.90%"
"Sep 27, 2018","44,600","43,350","44,950","43,300","1.48M","0.90%"
"Sep 26, 2018","44,200","44,200","44,200","44,200","-","0.00%"
"Sep 21, 2018","44,200","43,850","44,450","43,800","1.73M","2.20%"
"Sep 20, 2018","43,250","42,350","43,500","42,350","1.20M","2.37%"
"Sep 19, 2018","42,250","41,850","42,300","41,800","722.82K","0.60%"
"Sep 18, 2018","42,000","42,250","42,700","41,850","1.18M","-1.52%"
"Sep 17, 2018","42,650","42,400","42,800","42,300","685.55K","-0.23%"
"Sep 16, 2018","42,750","42,750","42,750","42,750","-","0.00%"
"Sep 14, 2018","42,750","43,200","43,350","42,700","788.19K","-1.04%"
"Sep 13, 2018","43,200","43,100","43,450","42,800","1.44M","1.05%"
"Sep 12, 2018","42,750","42,400","42,950","42,300","1.05M","1.66%"
"Sep 11, 2018","42,050","41,900","42,400","41,850","818.94K","0.12%"
"Sep 10, 2018","42,000","41,750","42,600","41,700","759.82K","-0.47%"
"Sep 09, 2018","42,200","42,200","42,200","42,200","-","0.00%"
"Sep 07, 2018","42,200","42,500","42,500","41,950","886.41K","0.12%"
"Sep 06, 2018","42,150","42,450","42,650","42,100","856.77K","-0.71%"
"Sep 05, 2018","42,450","43,400","43,600","42,450","1.43M","-3.19%"
"Sep 04, 2018","43,850","43,900","44,000","43,600","621.22K","-0.11%"
"Sep 03, 2018","43,900","43,600","44,000","43,350","595.25K","0.69%"
"Sep 02, 2018","43,600","43,600","43,600","43,600","-","0.00%"
"Aug 31, 2018","43,600","43,500","43,600","43,300","972.80K","0.69%"
"Aug 30, 2018","43,300","43,150","43,500","43,100","762.06K","-0.23%"
"Aug 29, 2018","43,400","43,050","43,550","42,800","637.71K","0.23%"
"Aug 28, 2018","43,300","42,900","43,550","42,850","778.37K","0.81%"
"Aug 27, 2018","42,950","41,900","43,000","41,900","943.28K","2.75%"
"Aug 24, 2018","41,800","41,400","41,850","41,200","748.97K","0.84%"
"Aug 23, 2018","41,450","42,150","42,200","41,400","952.29K","-1.66%"
"Aug 22, 2018","42,150","42,700","42,700","42,000","737.76K","-1.75%"
"Aug 21, 2018","42,900","42,500","43,200","42,250","588.83K","0.23%"
"Aug 20, 2018","42,800","43,300","43,350","42,600","491.09K","-0.23%"
"Aug 19, 2018","42,900","42,900","42,900","42,900","-","0.00%"
"Aug 17, 2018","42,900","42,650","42,900","42,200","572.28K","0.59%"
"Aug 16, 2018","42,650","41,250","42,900","41,250","1.02M","-0.81%"
"Aug 14, 2018","43,000","42,600","43,150","42,200","824.16K","1.06%"
"Aug 13, 2018","42,550","42,800","43,050","42,150","933.79K","-1.28%"
"Aug 12, 2018","43,100","43,100","43,100","43,100","-","0.00%"
"Aug 10, 2018","43,100","43,050","43,500","42,550","653.33K","0.00%"
"Aug 09, 2018","43,100","43,600","43,650","42,850","1.08M","-0.69%"
"Aug 08, 2018","43,400","42,700","43,700","42,650","1.02M","1.76%"
"Aug 07, 2018","42,650","42,850","43,250","42,550","842.62K","-0.81%"
"Aug 06, 2018","43,000","43,050","43,250","42,800","654.65K","-0.12%"
"Aug 05, 2018","43,050","43,050","43,050","43,050","-","0.00%"
"Aug 03, 2018","43,050","42,750","43,150","42,400","979.09K","1.18%"
"Aug 02, 2018","42,550","43,400","43,500","42,550","1.06M","-1.73%"
"Aug 01, 2018","43,300","43,700","43,950","43,150","1.01M","-0.57%"
"Jul 31, 2018","43,550","43,900","43,900","43,100","1.32M","-0.11%"
"Jul 30, 2018","43,600","43,750","44,250","43,600","836.53K","-0.34%"
"Jul 29, 2018","43,750","43,750","43,750","43,750","-","0.00%"
"Jul 27, 2018","43,750","43,750","44,050","43,100","818.17K","0.69%"
"Jul 26, 2018","43,450","44,250","44,500","43,450","1.13M","-1.81%"
"Jul 25, 2018","44,250","44,400","44,800","44,200","1.22M","-0.34%"
"Jul 24, 2018","44,400","44,500","45,050","44,400","752.21K","-2.20%"
"Jul 23, 2018","45,400","45,050","45,850","44,700","943.94K","2.02%"
"Jul 20, 2018","44,500","44,200","45,100","43,900","544.85K","0.00%"
"Jul 19, 2018","44,500","44,750","45,250","44,300","533.33K","-1.00%"
"Jul 18, 2018","44,950","45,500","45,550","44,700","515.04K","-1.64%"
"Jul 17, 2018","45,700","45,100","45,700","44,900","597.64K","1.22%"
"Jul 16, 2018","45,150","44,700","45,200","44,500","728.21K","-0.11%"
"Jul 13, 2018","45,200","44,350","45,400","44,300","716.92K","2.61%"
"Jul 12, 2018","44,050","44,200","44,500","43,800","849.23K","-1.12%"
"Jul 11, 2018","44,550","43,400","44,700","43,400","718.35K","0.00%"
"Jul 10, 2018","44,550","44,850","45,000","44,450","686.87K","-0.11%"
"Jul 09, 2018","44,600","43,850","44,850","43,750","768.32K","1.59%"
"Jul 08, 2018","43,900","43,900","43,900","43,900","-","0.00%"
"Jul 06, 2018","43,900","43,000","44,450","43,000","976.25K","2.33%"
"Jul 05, 2018","42,900","42,450","43,400","42,400","459.21K","0.23%"
"Jul 04, 2018","42,800","42,350","43,100","42,350","497.25K","-0.35%"
"Jul 03, 2018","42,950","43,350","43,400","42,350","812.32K","-0.23%"
"Jul 02, 2018","43,050","43,550","44,200","43,000","932.90K","-0.58%"
"Jun 29, 2018","43,300","42,950","43,550","42,700","809.90K","0.70%"
"Jun 28, 2018","43,000","43,650","44,050","43,000","961.31K","-2.49%"
"Jun 27, 2018","44,100","44,250","45,200","44,100","798.29K","-1.12%"
"Jun 26, 2018","44,600","44,200","45,150","44,050","915.03K","0.79%"
"Jun 25, 2018","44,250","44,900","44,900","43,550","1.24M","1.03%"
"Jun 24, 2018","43,800","43,800","43,800","43,800","-","0.00%"
"Jun 22, 2018","43,800","43,400","44,050","43,400","937.61K","0.00%"
"Jun 21, 2018","43,800","44,150","44,850","43,750","1.05M","-2.67%"
"Jun 20, 2018","45,000","45,650","46,250","45,000","858.88K","-0.99%"
"Jun 19, 2018","45,450","45,000","46,150","44,900","1.01M","-0.98%"
"Jun 18, 2018","45,900","45,800","46,650","45,500","987.50K","0.88%"
"Jun 17, 2018","45,500","45,500","45,500","45,500","-","0.00%"
"Jun 15, 2018","45,500","46,250","46,300","45,150","1.56M","-2.57%"
"Jun 14, 2018","46,700","46,700","47,000","46,350","1.43M","-1.16%"
"Jun 13, 2018","47,250","47,250","47,250","47,250","-","0.00%"
"Jun 12, 2018","47,250","47,550","47,750","47,000","788.16K","-0.63%"
"Jun 11, 2018","47,550","47,600","47,650","46,800","660.54K","0.21%"
"Jun 10, 2018","47,450","47,450","47,450","47,450","-","0.00%"
"Jun 08, 2018","47,450","47,250","47,600","46,800","892.07K","0.64%"
"Jun 07, 2018","47,150","46,500","47,250","46,400","1.24M","2.84%"
"Jun 06, 2018","45,850","45,850","45,850","45,850","-","0.00%"
"Jun 05, 2018","45,850","45,450","45,850","44,600","852.26K","0.77%"
"Jun 04, 2018","45,500","44,400","45,500","44,300","712.35K","2.71%"
"Jun 01, 2018","44,300","44,100","44,550","43,900","601.16K","1.26%"
"May 31, 2018","43,750","44,600","45,000","43,750","2.60M","-2.23%"
"May 30, 2018","44,750","45,600","45,700","44,400","1.30M","-3.24%"
"May 29, 2018","46,250","46,100","46,550","45,500","425.56K","-0.22%"
"May 28, 2018","46,350","46,750","46,900","46,150","369.86K","0.00%"
"May 25, 2018","46,350","47,050","47,150","46,200","715.94K","-1.49%"
"May 24, 2018","47,050","47,050","47,650","46,700","477.22K","0.11%"
"May 23, 2018","47,000","47,200","47,450","46,800","828.54K","-1.98%"
"May 21, 2018","47,950","47,350","48,300","47,350","663.88K","0.42%"
"May 18, 2018","47,750","48,050","48,200","47,450","1.25M","-0.93%"
"May 17, 2018","48,200","48,450","48,450","48,050","702.22K","-0.41%"
"May 16, 2018","48,400","48,100","48,400","47,900","748.71K","0.62%"
"May 15, 2018","48,100","47,800","48,400","47,800","824.11K","0.00%"
"May 14, 2018","48,100","47,650","48,100","47,600","686.48K","0.84%"
"May 13, 2018","47,700","47,700","47,700","47,700","-","0.00%"
"May 11, 2018","47,700","47,500","48,050","47,500","759.40K","-0.63%"
"May 10, 2018","48,000","47,350","48,000","46,950","1.05M","2.78%"
"May 09, 2018","46,700","46,750","47,350","46,350","728.28K","-0.53%"
"May 08, 2018","46,950","46,600","47,100","46,350","635.13K","0.32%"
"May 07, 2018","46,800","46,800","46,800","46,800","-","0.00%"
"May 04, 2018","46,800","47,250","47,300","46,600","689.50K","-1.68%"
"May 03, 2018","47,600","48,000","48,150","47,500","547.75K","-1.14%"
"May 02, 2018","48,150","48,450","48,450","47,600","937.57K","1.05%"
"May 01, 2018","47,650","47,650","47,650","47,650","-","0.00%"
"Apr 30, 2018","47,650","47,800","48,000","47,300","595.71K","0.95%"
"Apr 29, 2018","47,200","47,200","47,200","47,200","-","0.00%"
"Apr 27, 2018","47,200","47,600","48,000","47,050","991.46K","0.32%"
"Apr 26, 2018","47,050","46,750","47,150","46,500","926.48K","1.18%"
"Apr 25, 2018","46,500","46,850","46,850","46,350","733.99K","-0.85%"
"Apr 24, 2018","46,900","46,300","47,100","46,200","1.19M","1.74%"
"Apr 23, 2018","46,100","45,900","46,350","45,150","1.20M","1.54%"
"Apr 22, 2018","45,400","45,400","45,400","45,400","-","0.00%"
"Apr 20, 2018","45,400","46,050","46,500","45,350","634.38K","-1.41%"
"Apr 19, 2018","46,050","45,850","46,300","45,800","803.40K","-0.11%"
"Apr 18, 2018","46,100","45,300","46,100","45,250","1.04M","1.43%"
"Apr 17, 2018","45,450","45,700","46,050","45,400","782.54K","-0.44%"
"Apr 16, 2018","45,650","45,700","45,850","45,200","517.33K","0.44%"
"Apr 15, 2018","45,450","45,450","45,450","45,450","-","0.00%"
"Apr 13, 2018","45,450","45,200","45,800","45,150","882.96K","1.00%"
"Apr 12, 2018","45,000","44,900","45,950","44,750","1.16M","0.45%"
"Apr 11, 2018","44,800","44,350","44,900","44,350","1.18M","-0.22%"
"Apr 10, 2018","44,900","44,500","45,150","44,050","1.33M","0.11%"
"Apr 09, 2018","44,850","44,600","44,850","44,150","628.99K","0.34%"
"Apr 08, 2018","44,700","44,700","44,700","44,700","-","0.00%"
"Apr 06, 2018","44,700","44,400","44,750","44,250","650.60K","0.90%"
"Apr 05, 2018","44,300","44,600","44,700","44,100","719.56K","0.23%"
"Apr 04, 2018","44,200","44,100","44,700","43,900","961.63K","0.57%"
"Apr 03, 2018","43,950","45,200","45,200","43,650","1.69M","-3.19%"
"Apr 02, 2018","45,400","45,700","46,200","45,250","938.60K","-0.66%"
"Mar 30, 2018","45,700","45,650","45,900","45,500","868.34K","1.22%"
"Mar 29, 2018","45,150","45,050","45,300","44,550","928.73K","0.22%"
"Mar 28, 2018","45,050","45,450","45,450","44,600","857.43K","-1.96%"
"Mar 27, 2018","45,950","45,300","46,350","45,250","1.28M","1.88%"
"Mar 26, 2018","45,100","44,750","45,150","44,200","948.88K","0.78%"
"Mar 25, 2018","44,750","44,750","44,750","44,750","-","0.00%"
"Mar 23, 2018","44,750","45,000","45,300","44,600","1.22M","-2.93%"
"Mar 22, 2018","46,100","46,300","46,300","45,500","1.26M","1.54%"
"Mar 21, 2018","45,400","45,000","45,800","45,000","964.73K","0.78%"
"Mar 20, 2018","45,050","44,600","45,100","44,400","669.48K","0.00%"
"Mar 19, 2018","45,050","45,100","45,150","44,750","508.91K","0.00%"
"Mar 16, 2018","45,050","44,550","45,250","44,550","1.01M","0.78%"
"Mar 15, 2018","44,700","44,600","44,950","44,300","854.43K","-0.11%"
"Mar 14, 2018","44,750","45,000","45,400","44,650","666.61K","-1.10%"
"Mar 13, 2018","45,250","45,350","45,500","44,950","967.48K","-1.63%"
"Mar 12, 2018","46,000","45,600","46,250","44,800","1.05M","1.66%"
"Mar 11, 2018","45,250","45,250","45,250","45,250","-","0.00%"
"Mar 09, 2018","45,250","45,000","45,250","44,450","1.01M","0.67%"
"Mar 08, 2018","44,950","45,100","45,150","44,100","1.58M","0.90%"
"Mar 07, 2018","44,550","43,800","44,750","43,750","1.51M","-0.22%"
"Mar 06, 2018","44,650","45,250","45,650","44,650","1.41M","-1.11%"
"Mar 05, 2018","45,150","46,400","46,550","45,050","1.37M","-2.80%"
"Mar 04, 2018","46,450","46,450","46,450","46,450","-","0.00%"
"Mar 02, 2018","46,450","47,450","47,450","46,400","1.22M","-2.00%"
"Mar 01, 2018","47,400","47,400","47,400","47,400","-","0.00%"
"Feb 28, 2018","47,400","46,600","47,400","46,600","1.58M","0.96%"
"Feb 27, 2018","46,950","47,500","47,950","46,950","1.16M","-1.05%"
"Feb 26, 2018","47,450","48,900","48,900","47,400","1.10M","-2.06%"
"Feb 23, 2018","48,450","47,850","48,600","47,650","612.14K","1.47%"
"Feb 22, 2018","47,750","47,750","48,100","47,550","698.99K","-0.83%"
"Feb 21, 2018","48,150","48,200","48,300","47,350","746.98K","-0.10%"
"Feb 20, 2018","48,200","48,100","48,400","47,700","492.02K","0.21%"
"Feb 19, 2018","48,100","48,100","48,250","47,800","745.60K","1.69%"
"Feb 14, 2018","47,300","47,450","47,950","47,150","1.60M","-1.25%"
"Feb 13, 2018","47,900","48,400","48,900","47,900","1.11M","-0.93%"
"Feb 12, 2018","48,350","47,950","48,700","47,750","739.01K","1.15%"
"Feb 09, 2018","47,800","48,450","48,850","47,250","1.34M","-3.63%"
"Feb 08, 2018","49,600","48,800","50,400","48,650","1.35M","0.40%"
"Feb 07, 2018","49,400","51,300","51,400","49,350","1.14M","-2.37%"
"Feb 06, 2018","50,600","51,700","51,800","49,700","1.16M","-3.62%"
"Feb 05, 2018","52,500","52,800","53,300","52,300","807.15K","-0.57%"
"Feb 02, 2018","52,800","52,600","53,000","52,000","517.38K","0.38%"
"Feb 01, 2018","52,600","52,800","53,300","52,400","552.80K","-1.31%"
"Jan 31, 2018","53,300","53,200","53,300","51,500","1.22M","-0.19%"
"Jan 30, 2018","53,400","52,700","53,700","52,700","1.20M","1.33%"
"Jan 29, 2018","52,700","52,500","53,200","52,400","832.70K","1.74%"
"Jan 26, 2018","51,800","51,400","52,200","51,200","846.16K","-0.19%"
"Jan 25, 2018","51,900","52,100","52,700","51,600","681.41K","-1.52%"
"Jan 24, 2018","52,700","53,000","53,100","52,200","630.00K","-0.57%"
"Jan 23, 2018","53,000","52,300","53,000","52,000","897.89K","2.32%"
"Jan 22, 2018","51,800","53,700","53,700","51,600","917.94K","-2.08%"
"Jan 21, 2018","52,900","52,900","52,900","52,900","-","0.00%"
"Jan 19, 2018","52,900","52,500","53,000","51,900","1.05M","3.52%"
"Jan 18, 2018","51,100","52,300","53,000","51,000","1.29M","-3.04%"
"Jan 17, 2018","52,700","51,600","52,800","51,600","556.36K","0.96%"
"Jan 16, 2018","52,200","53,300","53,300","51,600","788.14K","-2.06%"
"Jan 15, 2018","53,300","53,500","53,500","52,500","517.07K","0.57%"
"Jan 14, 2018","53,000","53,000","53,000","53,000","-","0.00%"
"Jan 12, 2018","53,000","53,400","53,500","52,700","1.00M","1.92%"
"Jan 11, 2018","52,000","52,500","52,500","51,700","1.06M","-0.95%"
"Jan 10, 2018","52,500","52,400","52,900","52,300","906.23K","0.38%"
"Jan 09, 2018","52,300","52,800","52,800","52,100","1.19M","0.58%"
"Jan 08, 2018","52,000","50,500","52,000","50,400","1.38M","3.79%"
"Jan 05, 2018","50,100","49,650","50,500","49,600","680.15K","1.42%"
"Jan 04, 2018","49,400","50,300","50,300","49,400","906.26K","-1.10%"
"Jan 03, 2018","49,950","49,400","50,100","49,350","684.60K","1.11%"
"Jan 02, 2018","49,400","49,900","50,000","49,000","533.51K","0.00%"
"Jan 01, 2018","49,400","49,400","49,400","49,400","-","0.00%"
"Dec 28, 2017","49,400","49,400","49,500","48,850","743.36K","-0.20%"
"Dec 27, 2017","49,500","49,500","49,650","48,950","722.77K","-2.75%"
"Dec 26, 2017","50,900","50,800","51,400","50,800","950.54K","0.39%"
"Dec 22, 2017","50,700","51,000","51,000","50,500","662.64K","0.00%"
"Dec 21, 2017","50,700","50,600","50,900","50,400","903.64K","-0.39%"
"Dec 20, 2017","50,900","50,400","50,900","50,100","886.94K","0.99%"
"Dec 19, 2017","50,400","50,300","50,600","50,000","816.90K","0.20%"
"Dec 18, 2017","50,300","50,000","50,300","49,500","687.50K","0.40%"
"Dec 17, 2017","50,100","50,100","50,100","50,100","-","0.00%"
