"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 13, 2019","108,000","109,500","110,000","107,500","253.28K","-1.82%"
"Mar 12, 2019","110,000","109,500","110,500","109,000","179.50K","1.38%"
"Mar 11, 2019","108,500","109,500","109,500","107,500","181.81K","-0.91%"
"Mar 08, 2019","109,500","109,000","110,000","109,000","148.71K","-0.45%"
"Mar 07, 2019","110,000","111,000","111,500","109,000","239.83K","-0.45%"
"Mar 06, 2019","110,500","113,000","113,000","110,000","319.44K","-1.78%"
"Mar 05, 2019","112,500","112,500","113,000","111,500","208.74K","-0.44%"
"Mar 04, 2019","113,000","116,000","116,500","112,500","334.33K","-2.16%"
"Feb 28, 2019","115,500","117,000","117,500","115,500","280.67K","-0.86%"
"Feb 27, 2019","116,500","116,000","117,000","115,500","178.22K","0.00%"
"Feb 26, 2019","116,500","115,500","116,500","115,000","156.45K","0.87%"
"Feb 25, 2019","115,500","115,500","116,000","114,500","164.25K","0.00%"
"Feb 22, 2019","115,500","116,500","116,500","115,000","153.84K","-0.43%"
"Feb 21, 2019","116,000","117,500","117,500","116,000","153.59K","-1.28%"
"Feb 20, 2019","117,500","116,500","118,500","116,000","295.45K","1.29%"
"Feb 19, 2019","116,000","116,000","117,000","115,500","163.27K","-0.43%"
"Feb 18, 2019","116,500","116,000","117,000","115,500","176.42K","0.43%"
"Feb 17, 2019","116,000","116,000","116,000","116,000","-","0.00%"
"Feb 15, 2019","116,000","116,000","116,500","115,000","246.70K","-1.28%"
"Feb 14, 2019","117,500","116,500","117,500","114,000","395.55K","0.00%"
"Feb 13, 2019","117,500","117,500","118,000","116,000","184.02K","0.43%"
"Feb 12, 2019","117,000","117,000","118,000","116,500","167.67K","0.43%"
"Feb 11, 2019","116,500","116,000","117,500","115,500","137.50K","0.87%"
"Feb 10, 2019","115,500","115,500","115,500","115,500","-","0.00%"
"Feb 08, 2019","115,500","117,000","117,500","114,500","224.57K","-1.70%"
"Feb 07, 2019","117,500","117,000","119,000","116,000","208.12K","0.00%"
"Feb 06, 2019","117,500","117,500","117,500","117,500","-","0.00%"
"Feb 01, 2019","117,500","119,500","120,000","116,500","298.83K","-2.08%"
"Jan 31, 2019","120,000","120,500","120,500","119,000","232.51K","0.42%"
"Jan 30, 2019","119,500","120,000","120,000","118,500","207.39K","0.00%"
"Jan 29, 2019","119,500","117,000","119,500","116,500","235.71K","1.27%"
"Jan 28, 2019","118,000","117,000","119,500","116,500","260.29K","0.43%"
"Jan 27, 2019","117,500","117,500","117,500","117,500","-","0.00%"
"Jan 25, 2019","117,500","116,500","117,500","115,000","370.83K","0.00%"
"Jan 24, 2019","117,500","117,000","118,500","116,000","257.29K","0.00%"
"Jan 23, 2019","117,500","116,500","119,000","115,500","449.65K","0.86%"
"Jan 22, 2019","116,500","114,500","118,000","114,500","441.66K","1.30%"
"Jan 21, 2019","115,000","117,500","117,500","115,000","255.56K","-1.29%"
"Jan 20, 2019","116,500","116,500","116,500","116,500","-","0.00%"
"Jan 18, 2019","116,500","112,500","117,000","112,000","461.23K","4.48%"
"Jan 17, 2019","111,500","111,000","112,500","110,500","221.97K","0.45%"
"Jan 16, 2019","111,000","110,000","112,000","110,000","221.26K","0.45%"
"Jan 15, 2019","110,500","109,500","111,000","109,000","280.90K","0.91%"
"Jan 14, 2019","109,500","110,000","110,500","108,000","232.80K","0.46%"
"Jan 13, 2019","109,000","109,000","109,000","109,000","-","0.00%"
"Jan 11, 2019","109,000","107,500","109,500","107,500","185.47K","0.46%"
"Jan 10, 2019","108,500","109,500","110,000","107,500","354.23K","-0.46%"
"Jan 09, 2019","109,000","107,000","110,500","107,000","381.49K","1.87%"
"Jan 08, 2019","107,000","108,500","108,500","106,500","150.10K","-0.93%"
"Jan 07, 2019","108,000","108,500","109,500","107,500","179.94K","0.93%"
"Jan 06, 2019","107,000","107,000","107,000","107,000","-","0.00%"
"Jan 04, 2019","107,000","104,000","108,000","104,000","266.97K","2.39%"
"Jan 03, 2019","104,500","104,000","106,000","104,000","260.06K","0.48%"
"Jan 02, 2019","104,000","105,500","106,500","103,000","246.89K","-1.42%"
"Jan 01, 2019","105,500","105,500","105,500","105,500","-","0.00%"
"Dec 28, 2018","105,500","104,500","106,500","104,500","185.22K","0.96%"
"Dec 27, 2018","104,500","104,000","105,000","103,000","272.23K","0.97%"
"Dec 26, 2018","103,500","105,500","106,500","102,500","451.85K","-3.27%"
"Dec 25, 2018","107,000","107,000","107,000","107,000","-","0.00%"
"Dec 24, 2018","107,000","107,000","108,000","106,500","174.45K","-0.47%"
"Dec 23, 2018","107,500","107,500","107,500","107,500","-","0.00%"
"Dec 21, 2018","107,500","108,000","108,500","106,500","304.73K","0.00%"
"Dec 20, 2018","107,500","108,000","108,500","106,500","274.31K","-0.92%"
"Dec 19, 2018","108,500","109,500","110,000","108,000","263.26K","-0.91%"
"Dec 18, 2018","109,500","108,000","110,000","106,500","252.22K","0.92%"
"Dec 17, 2018","108,500","108,500","109,000","107,000","227.19K","0.46%"
"Dec 16, 2018","108,000","108,000","108,000","108,000","-","0.00%"
"Dec 14, 2018","108,000","107,000","108,000","106,000","567.78K","-1.82%"
"Dec 13, 2018","110,000","108,500","111,500","108,000","1.40M","1.85%"
"Dec 12, 2018","108,000","108,000","109,500","107,000","445.00K","0.00%"
"Dec 11, 2018","108,000","109,000","110,000","105,500","822.73K","3.35%"
"Dec 10, 2018","104,500","104,500","105,500","103,500","205.80K","-0.95%"
"Dec 09, 2018","105,500","105,500","105,500","105,500","-","0.00%"
"Dec 07, 2018","105,500","104,000","106,000","104,000","239.37K","1.93%"
"Dec 06, 2018","103,500","106,000","106,000","103,000","267.01K","-1.43%"
"Dec 05, 2018","105,000","104,000","106,000","104,000","223.69K","-0.94%"
"Dec 04, 2018","106,000","106,000","108,000","105,000","377.35K","0.47%"
"Dec 03, 2018","105,500","104,000","107,000","103,500","357.95K","2.93%"
"Dec 02, 2018","102,500","102,500","102,500","102,500","-","0.00%"
"Nov 30, 2018","102,500","105,000","105,500","102,500","467.91K","-1.91%"
"Nov 29, 2018","104,500","106,000","106,500","104,500","371.49K","-0.48%"
"Nov 28, 2018","105,000","104,500","107,000","104,000","443.94K","0.96%"
"Nov 27, 2018","104,000","102,000","104,000","101,500","427.35K","2.46%"
"Nov 26, 2018","101,500","99,300","102,000","99,300","337.51K","2.32%"
"Nov 25, 2018","99,200","99,200","99,200","99,200","-","0.00%"
"Nov 23, 2018","99,200","96,900","100,500","96,900","446.91K","2.90%"
"Nov 22, 2018","96,400","102,500","102,500","95,800","1.02M","-5.95%"
"Nov 21, 2018","102,500","103,000","103,000","100,500","344.18K","-1.44%"
"Nov 20, 2018","104,000","103,500","104,500","103,000","229.29K","0.00%"
"Nov 19, 2018","104,000","103,500","105,500","103,000","306.51K","0.48%"
"Nov 18, 2018","103,500","103,500","103,500","103,500","-","0.00%"
"Nov 16, 2018","103,500","103,000","105,500","102,000","504.49K","0.49%"
"Nov 15, 2018","103,000","99,900","103,000","99,400","934.91K","-2.37%"
"Nov 14, 2018","105,500","105,500","107,000","105,000","276.17K","-0.47%"
"Nov 13, 2018","106,000","101,000","106,500","100,500","503.62K","3.92%"
"Nov 12, 2018","102,000","105,000","105,000","101,000","798.82K","-2.86%"
"Nov 11, 2018","105,000","105,000","105,000","105,000","-","0.00%"
"Nov 09, 2018","105,000","106,500","107,500","104,500","411.71K","-1.41%"
"Nov 08, 2018","106,500","108,000","109,000","106,500","757.38K","-1.84%"
"Nov 07, 2018","108,500","109,000","111,000","108,000","330.46K","-0.91%"
"Nov 06, 2018","109,500","108,500","109,500","107,500","183.07K","1.39%"
"Nov 05, 2018","108,000","110,000","110,500","106,500","358.96K","-2.70%"
"Nov 02, 2018","111,000","108,000","112,000","108,000","348.86K","3.74%"
"Nov 01, 2018","107,000","108,500","110,000","107,000","295.63K","-1.38%"
"Oct 31, 2018","108,500","108,500","109,500","107,000","240.97K","0.00%"
"Oct 30, 2018","108,500","105,000","110,000","104,500","375.35K","2.84%"
"Oct 29, 2018","105,500","105,500","108,500","105,000","443.66K","-0.94%"
"Oct 26, 2018","106,500","110,000","110,500","105,000","483.16K","-2.74%"
"Oct 25, 2018","109,500","109,500","111,500","107,000","654.21K","-3.10%"
"Oct 24, 2018","113,000","113,000","114,000","112,000","323.96K","0.44%"
"Oct 23, 2018","112,500","115,500","116,000","111,500","410.13K","-3.43%"
"Oct 22, 2018","116,500","116,500","117,000","115,500","167.74K","-0.43%"
"Oct 19, 2018","117,000","115,500","117,000","115,000","203.22K","0.43%"
"Oct 18, 2018","116,500","117,000","117,500","116,000","202.26K","0.00%"
"Oct 17, 2018","116,500","118,000","118,500","115,000","339.42K","0.43%"
"Oct 16, 2018","116,000","116,000","117,500","116,000","169.24K","0.43%"
"Oct 15, 2018","115,500","117,000","117,500","115,000","235.71K","-1.28%"
"Oct 14, 2018","117,000","117,000","117,000","117,000","-","0.00%"
"Oct 12, 2018","117,000","115,000","118,500","114,000","343.07K","1.74%"
"Oct 11, 2018","115,000","119,000","120,000","115,000","962.47K","-6.50%"
"Oct 10, 2018","123,000","125,000","126,000","122,500","424.73K","-0.81%"
"Oct 09, 2018","124,000","124,000","124,000","124,000","-","0.00%"
"Oct 08, 2018","124,000","125,000","126,000","123,500","270.61K","-0.80%"
"Oct 07, 2018","125,000","125,000","125,000","125,000","-","0.00%"
"Oct 05, 2018","125,000","124,000","125,500","122,500","394.52K","0.40%"
"Oct 04, 2018","124,500","126,500","128,000","124,000","471.69K","-1.19%"
"Oct 03, 2018","126,000","126,000","126,000","126,000","-","0.00%"
"Oct 02, 2018","126,000","127,500","128,000","125,500","379.92K","-1.56%"
"Oct 01, 2018","128,000","129,000","130,000","126,000","594.27K","-1.16%"
"Sep 30, 2018","129,500","129,500","129,500","129,500","-","0.00%"
"Sep 28, 2018","129,500","130,500","131,000","129,000","919.88K","-1.15%"
"Sep 27, 2018","131,000","131,500","132,000","129,500","1.18M","0.00%"
"Sep 26, 2018","131,000","131,000","131,000","131,000","-","0.00%"
"Sep 21, 2018","131,000","125,500","132,500","125,500","2.71M","1.95%"
"Sep 20, 2018","128,500","123,500","128,500","123,000","646.32K","4.05%"
"Sep 19, 2018","123,500","126,000","127,000","123,500","430.13K","-1.98%"
"Sep 18, 2018","126,000","125,000","127,000","124,500","379.44K","0.40%"
"Sep 17, 2018","125,500","125,500","127,500","125,000","316.34K","0.00%"
"Sep 16, 2018","125,500","125,500","125,500","125,500","-","0.00%"
"Sep 14, 2018","125,500","124,000","126,500","124,000","443.92K","1.21%"
"Sep 13, 2018","124,000","126,000","126,000","124,000","347.37K","-0.80%"
"Sep 12, 2018","125,000","126,500","127,000","124,500","178.89K","-0.79%"
"Sep 11, 2018","126,000","125,500","126,500","125,000","189.73K","0.40%"
"Sep 10, 2018","125,500","124,000","126,000","124,000","227.29K","0.40%"
"Sep 09, 2018","125,000","125,000","125,000","125,000","-","0.00%"
"Sep 07, 2018","125,000","126,500","126,500","124,000","252.02K","-1.19%"
"Sep 06, 2018","126,500","125,000","127,000","125,000","212.31K","1.20%"
"Sep 05, 2018","125,000","125,500","126,500","124,500","263.65K","0.00%"
"Sep 04, 2018","125,000","123,000","126,000","123,000","326.34K","1.21%"
"Sep 03, 2018","123,500","122,500","123,500","122,000","172.20K","0.41%"
"Sep 02, 2018","123,000","123,000","123,000","123,000","-","0.00%"
"Aug 31, 2018","123,000","120,500","123,000","120,500","334.08K","2.07%"
"Aug 30, 2018","120,500","121,500","121,500","119,500","266.85K","-0.82%"
"Aug 29, 2018","121,500","122,000","122,000","121,000","167.19K","-0.41%"
"Aug 28, 2018","122,000","122,000","123,000","121,500","278.47K","0.00%"
"Aug 27, 2018","122,000","123,000","123,000","121,500","250.14K","-1.21%"
"Aug 26, 2018","123,500","123,500","123,500","123,500","-","0.00%"
"Aug 24, 2018","123,500","123,000","123,500","122,000","179.23K","0.00%"
"Aug 23, 2018","123,500","124,000","124,000","122,500","145.40K","0.00%"
"Aug 22, 2018","123,500","122,000","123,500","121,500","215.74K","1.23%"
"Aug 21, 2018","122,000","122,000","123,000","121,000","218.70K","0.00%"
"Aug 20, 2018","122,000","122,500","124,000","121,500","160.19K","0.00%"
"Aug 19, 2018","122,000","122,000","122,000","122,000","-","0.00%"
"Aug 17, 2018","122,000","122,000","122,500","121,000","134.13K","0.41%"
"Aug 16, 2018","121,500","122,000","122,500","120,000","240.70K","-1.62%"
"Aug 15, 2018","123,500","123,500","123,500","123,500","-","0.00%"
"Aug 14, 2018","123,500","124,000","124,000","122,500","212.88K","-0.40%"
"Aug 13, 2018","124,000","125,500","126,500","122,500","219.11K","-1.20%"
"Aug 12, 2018","125,500","125,500","125,500","125,500","-","0.00%"
"Aug 10, 2018","125,500","125,000","126,000","122,500","361.82K","0.00%"
"Aug 09, 2018","125,500","126,500","127,000","125,000","363.07K","-0.40%"
"Aug 08, 2018","126,000","125,500","127,500","124,000","329.81K","0.80%"
"Aug 07, 2018","125,000","122,000","126,000","122,000","342.30K","2.88%"
"Aug 06, 2018","121,500","122,000","123,000","121,500","192.33K","-0.41%"
"Aug 03, 2018","122,000","122,000","122,500","121,000","114.02K","0.83%"
"Aug 02, 2018","121,000","123,000","123,500","120,000","199.08K","-1.63%"
"Aug 01, 2018","123,000","123,500","124,500","122,500","165.28K","-0.40%"
"Jul 31, 2018","123,500","124,000","124,000","122,500","186.91K","-0.40%"
"Jul 30, 2018","124,000","122,500","124,000","122,500","144.23K","0.81%"
"Jul 29, 2018","123,000","123,000","123,000","123,000","-","0.00%"
"Jul 27, 2018","123,000","120,500","123,500","120,000","229.38K","2.07%"
"Jul 26, 2018","120,500","121,500","122,500","119,500","297.25K","1.26%"
"Jul 25, 2018","119,000","122,000","122,000","119,000","184.82K","-2.06%"
"Jul 24, 2018","121,500","122,000","122,000","121,000","128.81K","0.00%"
"Jul 23, 2018","121,500","121,000","122,500","120,000","224.30K","0.41%"
"Jul 22, 2018","121,000","121,000","121,000","121,000","-","0.00%"
"Jul 20, 2018","121,000","121,000","121,000","119,000","148.74K","0.41%"
"Jul 19, 2018","120,500","120,500","121,500","119,500","184.06K","0.84%"
"Jul 18, 2018","119,500","120,500","123,500","119,000","324.95K","0.00%"
"Jul 17, 2018","119,500","117,000","120,500","117,000","325.50K","1.70%"
"Jul 16, 2018","117,500","116,500","118,500","116,500","300.88K","1.29%"
"Jul 15, 2018","116,000","116,000","116,000","116,000","-","0.00%"
"Jul 13, 2018","116,000","118,000","119,500","115,000","556.58K","-3.73%"
"Jul 12, 2018","120,500","117,500","121,500","117,000","465.55K","2.99%"
"Jul 11, 2018","117,000","117,000","118,000","116,000","197.67K","-0.85%"
"Jul 10, 2018","118,000","119,000","119,500","117,500","244.61K","-0.84%"
"Jul 09, 2018","119,000","115,500","119,500","115,000","396.59K","2.59%"
"Jul 06, 2018","116,000","113,500","117,000","113,500","295.10K","2.20%"
"Jul 05, 2018","113,500","113,000","114,500","112,500","124.75K","0.00%"
"Jul 04, 2018","113,500","112,500","115,500","112,500","240.35K","0.89%"
"Jul 03, 2018","112,500","116,000","116,000","112,000","296.42K","-2.17%"
"Jul 02, 2018","115,000","117,000","117,500","115,000","246.36K","-1.29%"
"Jun 29, 2018","116,500","117,500","118,000","115,000","288.38K","0.00%"
"Jun 28, 2018","116,500","118,000","118,000","116,500","148.47K","-1.27%"
"Jun 27, 2018","118,000","116,500","119,000","116,000","209.14K","0.85%"
"Jun 26, 2018","117,000","116,000","117,500","115,500","184.88K","0.00%"
"Jun 25, 2018","117,000","118,500","119,000","117,000","190.23K","-0.85%"
"Jun 24, 2018","118,000","118,000","118,000","118,000","-","0.00%"
"Jun 22, 2018","118,000","115,000","118,500","115,000","199.32K","2.16%"
"Jun 21, 2018","115,500","117,500","118,000","115,500","334.10K","-2.12%"
"Jun 20, 2018","118,000","116,000","119,000","116,000","253.83K","1.29%"
"Jun 19, 2018","116,500","118,500","120,500","115,500","472.54K","-2.51%"
"Jun 18, 2018","119,500","121,500","122,000","119,000","536.21K","-2.05%"
"Jun 17, 2018","122,000","122,000","122,000","122,000","-","0.00%"
"Jun 15, 2018","122,000","123,500","124,000","121,000","391.36K","-0.41%"
"Jun 14, 2018","122,500","126,000","126,000","122,500","607.01K","-3.16%"
"Jun 13, 2018","126,500","126,500","126,500","126,500","-","0.00%"
"Jun 12, 2018","126,500","126,000","127,000","125,500","282.64K","0.80%"
"Jun 11, 2018","125,500","124,500","125,500","124,000","222.32K","1.21%"
"Jun 08, 2018","124,000","124,000","125,000","123,500","279.95K","0.40%"
"Jun 07, 2018","123,500","124,000","126,500","123,500","433.07K","0.00%"
"Jun 06, 2018","123,500","123,500","123,500","123,500","-","0.00%"
"Jun 05, 2018","123,500","124,500","125,000","123,500","382.17K","-0.40%"
"Jun 04, 2018","124,000","124,000","125,500","123,500","429.83K","-0.80%"
"Jun 03, 2018","125,000","125,000","125,000","125,000","-","0.00%"
"Jun 01, 2018","125,000","125,000","126,500","124,500","359.22K","-0.40%"
"May 31, 2018","125,500","126,500","127,000","125,000","485.98K","0.40%"
"May 30, 2018","125,000","127,500","128,000","124,500","646.30K","-2.72%"
"May 29, 2018","128,500","130,000","130,000","128,000","257.43K","-1.53%"
"May 28, 2018","130,500","130,000","131,000","128,500","318.06K","0.77%"
"May 27, 2018","129,500","129,500","129,500","129,500","-","0.00%"
"May 25, 2018","129,500","128,500","130,000","128,000","334.36K","0.39%"
"May 24, 2018","129,000","130,000","130,500","129,000","310.12K","-0.77%"
"May 23, 2018","130,000","129,500","130,500","128,500","327.94K","0.00%"
"May 22, 2018","130,000","130,000","130,000","130,000","-","0.00%"
"May 21, 2018","130,000","131,000","131,500","129,000","238.99K","0.39%"
"May 20, 2018","129,500","129,500","129,500","129,500","-","0.00%"
"May 18, 2018","129,500","131,500","132,000","129,000","328.38K","0.39%"
"May 17, 2018","129,000","130,500","130,500","128,500","249.47K","-1.15%"
"May 16, 2018","130,500","128,500","131,000","127,500","517.74K","1.56%"
"May 15, 2018","128,500","127,500","129,500","127,500","390.20K","0.78%"
"May 14, 2018","127,500","129,000","130,000","127,000","443.15K","-1.54%"
"May 13, 2018","129,500","129,500","129,500","129,500","-","0.00%"
"May 11, 2018","129,500","127,500","129,500","127,500","308.41K","1.97%"
"May 10, 2018","127,000","130,000","131,000","127,000","633.53K","-1.55%"
"May 09, 2018","129,000","128,000","130,000","127,500","353.18K","1.18%"
"May 08, 2018","127,500","128,500","131,000","127,000","588.61K","-0.78%"
"May 07, 2018","128,500","128,500","128,500","128,500","-","0.00%"
"May 04, 2018","128,500","132,500","132,500","128,000","892.88K","-3.02%"
"May 03, 2018","132,500","132,500","135,000","131,500","508.55K","0.38%"
"May 02, 2018","132,000","133,000","135,000","131,000","1.59M","-5.71%"
"May 01, 2018","140,000","140,000","140,000","140,000","-","0.00%"
"Apr 30, 2018","140,000","141,000","142,000","139,000","409.66K","-0.36%"
"Apr 27, 2018","140,500","139,000","141,500","138,500","535.61K","0.72%"
"Apr 26, 2018","139,500","138,500","141,000","137,000","1.08M","3.33%"
"Apr 25, 2018","135,000","135,000","136,000","134,000","397.51K","-0.74%"
"Apr 24, 2018","136,000","136,500","137,500","134,500","321.63K","0.00%"
"Apr 23, 2018","136,000","136,500","138,500","134,500","505.91K","-0.37%"
"Apr 22, 2018","136,500","136,500","136,500","136,500","-","0.00%"
"Apr 20, 2018","136,500","138,500","139,500","136,500","519.64K","-1.80%"
"Apr 19, 2018","139,000","141,000","141,500","139,000","470.07K","-1.07%"
"Apr 18, 2018","140,500","140,000","142,500","139,000","469.69K","1.08%"
"Apr 17, 2018","139,000","140,000","140,500","138,000","398.85K","-0.71%"
"Apr 16, 2018","140,000","139,500","142,000","138,500","710.51K","1.08%"
"Apr 15, 2018","138,500","138,500","138,500","138,500","-","0.00%"
"Apr 13, 2018","138,500","139,000","139,500","136,500","557.55K","0.00%"
"Apr 12, 2018","138,500","141,500","142,000","138,000","932.75K","-0.72%"
"Apr 11, 2018","139,500","142,000","144,000","139,000","1.39M","-3.13%"
"Apr 10, 2018","144,000","141,500","146,500","140,000","2.11M","3.97%"
"Apr 09, 2018","138,500","139,000","141,000","137,500","634.47K","-0.72%"
"Apr 08, 2018","139,500","139,500","139,500","139,500","-","0.00%"
"Apr 06, 2018","139,500","136,500","140,000","136,000","517.92K","1.45%"
"Apr 05, 2018","137,500","136,500","138,000","135,000","377.64K","1.10%"
"Apr 04, 2018","136,000","139,500","140,000","134,500","517.13K","-2.51%"
"Apr 03, 2018","139,500","139,000","140,000","138,500","317.73K","-0.71%"
"Apr 02, 2018","140,500","139,000","141,000","138,500","416.23K","0.36%"
"Apr 01, 2018","140,000","140,000","140,000","140,000","-","0.00%"
"Mar 30, 2018","140,000","139,500","142,500","138,000","1.24M","2.19%"
"Mar 29, 2018","137,000","131,500","139,000","131,000","1.16M","4.18%"
"Mar 28, 2018","131,500","130,500","131,500","130,000","210.63K","0.00%"
"Mar 27, 2018","131,500","130,000","132,500","129,500","290.13K","1.94%"
"Mar 26, 2018","129,000","128,500","129,500","128,000","237.57K","0.00%"
"Mar 25, 2018","129,000","129,000","129,000","129,000","-","0.00%"
"Mar 23, 2018","129,000","129,500","130,500","128,000","402.33K","-2.27%"
"Mar 22, 2018","132,000","133,500","134,500","131,500","268.86K","-1.12%"
"Mar 21, 2018","133,500","133,500","134,000","132,500","168.50K","-0.37%"
"Mar 20, 2018","134,000","132,000","134,500","132,000","150.10K","0.75%"
"Mar 19, 2018","133,000","134,500","136,000","132,500","239.36K","-0.75%"
"Mar 16, 2018","134,000","132,000","135,000","131,500","380.19K","1.90%"
"Mar 15, 2018","131,500","132,500","132,500","130,500","252.55K","-1.13%"
"Mar 14, 2018","133,000","132,500","133,000","131,500","218.19K","-0.37%"
"Mar 13, 2018","133,500","132,500","134,000","131,500","249.75K","0.38%"
"Mar 12, 2018","133,000","133,000","134,000","132,000","296.57K","1.14%"
"Mar 09, 2018","131,500","130,000","132,500","129,500","238.91K","1.54%"
"Mar 08, 2018","129,500","129,000","130,000","128,500","217.36K","0.78%"
"Mar 07, 2018","128,500","128,500","130,000","127,500","252.80K","-0.39%"
"Mar 06, 2018","129,000","128,000","129,500","127,500","190.97K","1.57%"
"Mar 05, 2018","127,000","128,000","129,500","126,500","190.01K","-0.78%"
"Mar 04, 2018","128,000","128,000","128,000","128,000","-","0.00%"
"Mar 02, 2018","128,000","128,000","128,500","126,000","260.55K","-0.39%"
"Mar 01, 2018","128,500","128,500","128,500","128,500","-","0.00%"
"Feb 28, 2018","128,500","128,500","131,500","128,500","235.25K","-0.39%"
"Feb 27, 2018","129,000","131,500","132,500","128,500","385.20K","-1.90%"
"Feb 26, 2018","131,500","134,500","135,000","130,000","265.94K","-1.87%"
"Feb 25, 2018","134,000","134,000","134,000","134,000","-","0.00%"
"Feb 23, 2018","134,000","130,500","134,500","130,000","333.26K","3.08%"
"Feb 22, 2018","130,000","131,000","131,500","129,500","201.23K","-0.76%"
"Feb 21, 2018","131,000","131,000","131,500","130,500","191.15K","0.00%"
"Feb 20, 2018","131,000","132,000","132,500","130,000","193.61K","-0.76%"
"Feb 19, 2018","132,000","134,500","134,500","131,500","276.24K","-0.75%"
"Feb 18, 2018","133,000","133,000","133,000","133,000","-","0.00%"
"Feb 14, 2018","133,000","133,500","134,000","130,500","275.89K","0.76%"
"Feb 13, 2018","132,000","129,000","134,000","128,500","486.03K","3.13%"
"Feb 12, 2018","128,000","128,500","129,500","127,500","306.13K","0.39%"
"Feb 11, 2018","127,500","127,500","127,500","127,500","-","0.00%"
"Feb 09, 2018","127,500","127,500","130,000","127,000","536.96K","-3.77%"
"Feb 08, 2018","132,500","133,000","135,500","131,500","579.74K","-0.38%"
"Feb 07, 2018","133,000","140,500","141,000","132,500","646.08K","-3.97%"
"Feb 06, 2018","138,500","139,500","141,500","135,500","842.25K","-3.15%"
"Feb 05, 2018","143,000","139,500","146,500","137,000","1.41M","2.14%"
"Feb 04, 2018","140,000","140,000","140,000","140,000","-","0.00%"
"Feb 02, 2018","140,000","144,000","144,500","139,500","593.28K","-1.06%"
"Feb 01, 2018","141,500","143,000","144,000","141,000","399.21K","-0.35%"
"Jan 31, 2018","142,000","137,500","144,500","136,500","1.19M","2.53%"
"Jan 30, 2018","138,500","141,000","143,000","138,500","346.48K","-2.46%"
"Jan 29, 2018","142,000","138,000","142,500","137,500","931.30K","4.03%"
"Jan 26, 2018","136,500","136,500","137,500","135,500","253.91K","0.00%"
"Jan 25, 2018","136,500","134,500","136,500","134,500","199.53K","0.74%"
"Jan 24, 2018","135,500","135,000","136,000","134,500","184.55K","0.37%"
"Jan 23, 2018","135,000","134,000","135,000","133,000","200.99K","0.75%"
"Jan 22, 2018","134,000","135,000","135,500","133,000","264.04K","0.00%"
"Dec 27, 2017","0","0","0","0","-","0.00%"
