"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 02, 2018","49,050","48,100","49,200","48,100","1.25M","2.72%"
"Nov 01, 2018","47,750","48,000","48,400","47,450","1.31M","0.74%"
"Oct 31, 2018","47,400","47,650","48,550","46,750","2.99M","-2.77%"
"Oct 30, 2018","48,750","51,000","51,200","48,600","1.90M","-5.52%"
"Oct 29, 2018","51,600","51,100","51,800","50,700","979.78K","1.18%"
"Oct 26, 2018","51,000","51,300","52,300","50,200","1.10M","-0.58%"
"Oct 25, 2018","51,300","51,500","51,500","50,300","1.22M","-1.54%"
"Oct 24, 2018","52,100","51,600","52,400","50,900","940.98K","2.16%"
"Oct 23, 2018","51,000","52,400","52,400","50,600","877.97K","-2.67%"
"Oct 22, 2018","52,400","51,100","52,500","51,000","770.16K","2.54%"
"Oct 21, 2018","51,100","50,900","51,100","50,900","-","0.00%"
"Oct 19, 2018","51,100","50,900","51,400","50,600","925.86K","-0.58%"
"Oct 18, 2018","51,400","51,900","52,500","51,100","902.84K","-2.10%"
"Oct 17, 2018","52,500","52,600","53,100","52,100","632.23K","1.16%"
"Oct 16, 2018","51,900","53,200","53,400","51,800","568.90K","-1.14%"
"Oct 15, 2018","52,500","52,400","53,100","51,400","686.82K","0.19%"
"Oct 14, 2018","52,400","52,400","52,400","52,400","-","0.00%"
"Oct 12, 2018","52,400","52,700","52,800","51,000","1.18M","-0.76%"
"Oct 11, 2018","52,800","54,600","55,300","52,200","1.61M","-4.69%"
"Oct 10, 2018","55,400","55,500","55,900","54,800","1.25M","-1.07%"
"Oct 09, 2018","56,000","56,000","56,000","56,000","-","0.00%"
"Oct 08, 2018","56,000","56,400","56,400","55,500","803.80K","-0.36%"
"Oct 07, 2018","56,200","56,200","56,200","56,200","-","0.00%"
"Oct 05, 2018","56,200","55,800","56,700","55,300","1.06M","0.18%"
"Oct 04, 2018","56,100","54,300","56,500","54,300","1.93M","2.94%"
"Oct 03, 2018","54,500","54,500","54,500","54,500","-","0.00%"
"Oct 02, 2018","54,500","54,700","55,700","54,100","984.21K","-1.98%"
"Oct 01, 2018","55,600","55,000","55,900","54,800","1.25M","2.58%"
"Sep 30, 2018","54,200","54,200","54,200","54,200","-","0.00%"
"Sep 28, 2018","54,200","54,100","54,500","53,600","1.20M","0.93%"
"Sep 27, 2018","53,700","53,200","53,700","52,400","1.39M","0.94%"
"Sep 26, 2018","53,200","53,200","53,200","53,200","-","0.00%"
"Sep 21, 2018","53,200","52,000","53,400","51,700","1.84M","3.30%"
"Sep 20, 2018","51,500","50,600","51,800","50,100","1.47M","2.18%"
"Sep 19, 2018","50,400","50,300","50,700","50,100","833.77K","0.20%"
"Sep 18, 2018","50,300","50,400","50,800","50,100","559.92K","-0.20%"
"Sep 17, 2018","50,400","50,900","51,200","50,200","696.74K","-1.37%"
"Sep 16, 2018","51,100","51,100","51,100","51,100","-","0.00%"
"Sep 14, 2018","51,100","52,100","52,100","51,100","925.21K","-2.11%"
"Sep 13, 2018","52,200","51,600","52,200","51,300","1.04M","1.56%"
"Sep 12, 2018","51,400","51,300","51,400","51,000","445.28K","0.59%"
"Sep 11, 2018","51,100","51,000","51,200","50,600","717.58K","0.20%"
"Sep 10, 2018","51,000","51,100","51,500","50,900","744.79K","0.59%"
"Sep 09, 2018","50,700","50,700","50,700","50,700","-","0.00%"
"Sep 07, 2018","50,700","51,000","51,000","50,300","653.57K","0.40%"
"Sep 06, 2018","50,500","50,500","50,900","50,300","492.04K","0.20%"
"Sep 05, 2018","50,400","51,100","51,200","50,200","706.83K","-1.95%"
"Sep 04, 2018","51,400","51,300","51,700","51,000","361.65K","0.19%"
"Sep 03, 2018","51,300","51,600","51,600","51,000","632.31K","-0.77%"
"Sep 02, 2018","51,700","51,700","51,700","51,700","-","0.00%"
"Aug 31, 2018","51,700","50,900","51,800","50,500","810.21K","0.58%"
"Aug 30, 2018","51,400","52,400","52,500","51,000","1.05M","-2.47%"
"Aug 29, 2018","52,700","52,600","53,000","52,300","429.69K","0.00%"
"Aug 28, 2018","52,700","52,900","53,500","52,500","728.42K","-0.19%"
"Aug 27, 2018","52,800","51,700","52,900","51,600","998.06K","2.33%"
"Aug 26, 2018","51,600","51,600","51,600","51,600","-","0.00%"
"Aug 24, 2018","51,600","51,100","51,900","50,900","589.00K","1.57%"
"Aug 23, 2018","50,800","51,300","51,400","50,600","642.91K","-0.20%"
"Aug 22, 2018","50,900","51,300","51,400","50,600","591.75K","-0.78%"
"Aug 21, 2018","51,300","50,900","51,800","50,400","735.23K","0.20%"
"Aug 20, 2018","51,200","51,600","51,600","50,900","697.03K","0.00%"
"Aug 17, 2018","51,200","50,400","51,700","50,200","969.66K","1.99%"
"Aug 16, 2018","50,200","49,950","50,600","49,400","1.31M","-0.40%"
"Aug 15, 2018","50,400","50,400","50,400","50,400","-","0.00%"
"Aug 14, 2018","50,400","50,600","50,800","50,100","1.19M","-1.37%"
"Aug 13, 2018","51,100","51,600","51,900","50,600","840.83K","-1.16%"
"Aug 12, 2018","51,700","51,700","51,700","51,700","-","0.00%"
"Aug 10, 2018","51,700","52,000","52,400","51,700","968.34K","-0.19%"
"Aug 09, 2018","51,800","52,700","52,800","51,800","1.09M","-1.52%"
"Aug 08, 2018","52,600","52,600","53,300","52,500","688.99K","-0.38%"
"Aug 07, 2018","52,800","52,600","53,400","52,500","505.40K","-0.56%"
"Aug 06, 2018","53,100","52,600","53,200","52,500","439.43K","0.57%"
"Aug 05, 2018","52,800","52,800","52,800","52,800","-","0.00%"
"Aug 03, 2018","52,800","52,400","52,900","51,600","568.84K","0.57%"
"Aug 02, 2018","52,500","53,500","53,700","52,200","831.72K","-2.60%"
"Aug 01, 2018","53,900","54,200","54,700","53,600","429.66K","0.56%"
"Jul 31, 2018","53,600","53,800","54,000","53,300","570.51K","-0.56%"
"Jul 30, 2018","53,900","53,900","54,300","53,400","503.79K","0.56%"
"Jul 27, 2018","53,600","53,900","54,000","53,400","348.53K","0.19%"
"Jul 26, 2018","53,500","54,200","54,600","53,500","676.17K","-1.65%"
"Jul 25, 2018","54,400","54,000","54,900","53,800","793.97K","1.87%"
"Jul 24, 2018","53,400","53,900","54,100","53,000","868.89K","-0.93%"
"Jul 23, 2018","53,900","53,800","54,400","53,000","1.26M","0.00%"
"Jul 22, 2018","53,900","53,900","53,900","53,900","-","0.00%"
"Jul 20, 2018","53,900","54,100","54,500","53,200","1.03M","0.56%"
"Jul 19, 2018","53,600","55,700","55,700","53,500","612.57K","-2.90%"
"Jul 18, 2018","55,200","55,000","55,300","54,300","556.93K","-0.36%"
"Jul 17, 2018","55,400","53,900","55,600","53,900","728.90K","2.78%"
"Jul 16, 2018","53,900","54,700","55,300","53,700","711.70K","-2.53%"
"Jul 15, 2018","55,300","55,300","55,300","55,300","-","0.00%"
"Jul 13, 2018","55,300","53,800","55,700","53,500","964.58K","4.54%"
"Jul 12, 2018","52,900","53,700","54,400","52,900","1.11M","-1.67%"
"Jul 11, 2018","53,800","53,500","54,000","52,700","1.10M","-1.28%"
"Jul 10, 2018","54,500","55,300","55,600","54,400","741.42K","-1.27%"
"Jul 09, 2018","55,200","54,100","55,600","54,000","1.14M","1.85%"
"Jul 06, 2018","54,200","52,800","54,500","52,700","1.26M","2.85%"
"Jul 05, 2018","52,700","52,100","53,400","51,600","805.38K","1.54%"
"Jul 04, 2018","51,900","51,600","52,400","51,300","475.43K","-0.19%"
"Jul 03, 2018","52,000","52,600","52,600","51,000","1.01M","-0.95%"
"Jul 02, 2018","52,500","52,800","53,900","52,500","1.33M","-0.57%"
"Jun 29, 2018","52,800","52,000","53,300","52,000","953.95K","0.76%"
"Jun 28, 2018","52,400","54,000","54,100","52,200","1.13M","-3.14%"
"Jun 27, 2018","54,100","53,600","54,400","53,600","926.67K","0.00%"
"Jun 26, 2018","54,100","54,500","54,600","53,400","729.43K","-0.73%"
"Jun 25, 2018","54,500","53,000","54,800","52,800","1.19M","3.02%"
"Jun 24, 2018","52,900","52,900","52,900","52,900","-","0.00%"
"Jun 22, 2018","52,900","52,000","53,100","51,800","1.35M","0.38%"
"Jun 21, 2018","52,700","54,300","54,300","52,400","1.32M","-4.36%"
"Jun 20, 2018","55,100","55,300","56,600","54,700","1.08M","0.00%"
"Jun 19, 2018","55,100","53,700","55,400","53,500","1.04M","-0.72%"
"Jun 18, 2018","55,500","54,500","56,000","54,500","788.57K","0.91%"
"Jun 17, 2018","55,000","55,000","55,000","55,000","-","0.00%"
"Jun 15, 2018","55,000","55,900","55,900","53,800","1.36M","-1.79%"
"Jun 14, 2018","56,000","57,000","57,200","55,600","1.11M","-1.58%"
"Jun 13, 2018","56,900","56,900","56,900","56,900","-","0.00%"
"Jun 12, 2018","56,900","58,000","58,100","56,700","1.02M","-0.87%"
"Jun 11, 2018","57,400","55,800","57,500","55,800","1.12M","2.50%"
"Jun 10, 2018","56,000","56,000","56,000","56,000","-","0.00%"
"Jun 08, 2018","56,000","56,100","56,700","55,700","995.68K","-0.18%"
"Jun 07, 2018","56,100","56,700","57,100","55,900","1.35M","2.00%"
"Jun 05, 2018","55,000","54,700","55,400","54,400","989.44K","1.10%"
"Jun 04, 2018","54,400","53,000","54,700","52,800","1.39M","4.02%"
"Jun 01, 2018","52,300","52,600","52,800","52,100","662.71K","0.97%"
"May 31, 2018","51,800","53,100","53,100","51,800","2.28M","-1.15%"
"May 30, 2018","52,400","53,700","54,500","52,000","2.07M","-4.03%"
"May 29, 2018","54,600","55,000","55,000","54,300","614.00K","-0.91%"
"May 28, 2018","55,100","55,100","55,900","54,900","816.33K","-0.54%"
"May 27, 2018","55,400","55,400","55,400","55,400","-","0.00%"
"May 25, 2018","55,400","56,300","56,500","55,300","802.01K","-1.07%"
"May 24, 2018","56,000","55,900","56,700","55,800","896.09K","1.08%"
"May 23, 2018","55,400","55,000","55,900","55,000","975.49K","-0.89%"
"May 21, 2018","55,900","56,100","56,500","55,300","932.79K","-0.89%"
"May 18, 2018","56,400","57,400","57,600","56,000","927.03K","-2.08%"
"May 17, 2018","57,600","57,700","58,100","57,500","583.27K","0.00%"
"May 16, 2018","57,600","57,700","57,800","57,200","600.01K","0.52%"
"May 15, 2018","57,300","58,200","58,300","57,100","957.36K","-1.55%"
"May 14, 2018","58,200","58,000","58,700","58,000","592.72K","0.00%"
"May 11, 2018","58,200","58,000","58,500","57,800","544.26K","0.34%"
"May 10, 2018","58,000","58,100","59,300","58,000","914.52K","-0.34%"
"May 09, 2018","58,200","57,900","58,500","57,100","1.25M","-0.34%"
"May 08, 2018","58,400","58,300","59,000","58,100","1.39M","-1.35%"
"May 04, 2018","59,200","59,700","59,800","58,600","883.06K","-1.82%"
"May 03, 2018","60,300","60,800","61,000","60,000","475.58K","-0.66%"
"May 02, 2018","60,700","60,800","61,200","60,300","755.93K","-0.82%"
"May 01, 2018","61,200","61,200","61,200","61,200","-","0.00%"
"Apr 30, 2018","61,200","60,300","61,400","60,200","561.58K","2.17%"
"Apr 29, 2018","59,900","59,900","59,900","59,900","-","0.00%"
"Apr 27, 2018","59,900","60,000","61,400","59,800","973.95K","-0.33%"
"Apr 26, 2018","60,100","61,100","61,100","60,100","895.80K","-0.66%"
"Apr 25, 2018","60,500","61,400","61,400","60,100","779.75K","-1.31%"
"Apr 24, 2018","61,300","61,000","61,600","60,200","711.98K","0.82%"
"Apr 23, 2018","60,800","60,100","61,000","59,400","932.36K","0.50%"
"Apr 22, 2018","60,500","60,500","60,500","60,500","-","0.00%"
"Apr 20, 2018","60,500","60,700","61,300","59,900","1.02M","0.83%"
"Apr 19, 2018","60,000","59,300","60,300","59,200","1.03M","1.87%"
"Apr 18, 2018","58,900","58,500","59,300","58,200","904.13K","-0.17%"
"Apr 17, 2018","59,000","60,600","60,800","58,900","702.42K","-1.34%"
"Apr 16, 2018","59,800","59,900","60,300","58,900","448.92K","-0.17%"
"Apr 15, 2018","59,900","59,900","59,900","59,900","-","0.00%"
"Apr 13, 2018","59,900","59,400","60,600","59,300","947.61K","1.18%"
"Apr 12, 2018","59,200","58,700","59,800","58,600","748.95K","1.20%"
"Apr 11, 2018","58,500","58,100","58,900","57,700","797.21K","-0.17%"
"Apr 10, 2018","58,600","56,600","59,000","56,100","1.26M","3.53%"
"Apr 09, 2018","56,600","57,400","58,000","56,200","1.29M","-2.92%"
"Apr 08, 2018","58,300","58,300","58,300","58,300","-","0.00%"
"Apr 06, 2018","58,300","58,300","58,900","57,900","672.77K","0.34%"
"Apr 05, 2018","58,100","58,100","58,500","57,600","813.85K","0.87%"
"Apr 04, 2018","57,600","58,400","58,400","56,700","1.12M","-0.35%"
"Apr 03, 2018","57,800","59,000","59,000","56,800","1.41M","-2.86%"
"Apr 02, 2018","59,500","60,400","61,200","59,300","695.63K","-1.98%"
"Mar 30, 2018","60,700","61,900","61,900","60,700","467.59K","-1.46%"
"Mar 29, 2018","61,600","60,600","61,600","59,900","893.98K","2.50%"
"Mar 28, 2018","60,100","60,800","60,900","59,600","648.20K","-1.96%"
"Mar 27, 2018","61,300","61,200","61,800","61,000","669.63K","0.82%"
"Mar 26, 2018","60,800","61,500","62,000","60,300","890.32K","-1.30%"
"Mar 25, 2018","61,600","61,600","61,600","61,600","-","0.00%"
"Mar 23, 2018","61,600","62,100","62,400","61,500","993.68K","-3.60%"
"Mar 22, 2018","63,900","64,000","64,400","63,500","789.89K","1.43%"
"Mar 21, 2018","63,000","62,700","63,900","62,700","668.64K","-0.94%"
"Mar 20, 2018","63,600","62,800","63,600","62,400","675.49K","1.11%"
"Mar 19, 2018","62,900","62,700","63,300","62,000","615.93K","0.32%"
"Mar 18, 2018","62,700","62,700","62,700","62,700","-","0.00%"
"Mar 16, 2018","62,700","61,800","63,000","61,600","1.20M","1.62%"
"Mar 15, 2018","61,700","62,100","62,300","61,200","1.03M","0.16%"
"Mar 14, 2018","61,600","61,600","62,300","61,400","793.78K","-0.96%"
"Mar 13, 2018","62,200","62,800","63,300","61,700","1.27M","-2.81%"
"Mar 12, 2018","64,000","63,000","64,400","62,500","1.01M","2.40%"
"Mar 11, 2018","62,500","62,500","62,500","62,500","-","0.00%"
"Mar 09, 2018","62,500","62,100","62,800","61,300","1.22M","1.13%"
"Mar 08, 2018","61,800","62,300","62,500","61,200","1.65M","0.49%"
"Mar 07, 2018","61,500","61,600","62,300","60,800","1.20M","-1.28%"
"Mar 06, 2018","62,300","62,300","63,200","61,800","833.96K","0.16%"
"Mar 05, 2018","62,200","64,400","64,400","62,100","668.10K","-2.05%"
"Mar 02, 2018","63,500","64,800","64,800","62,500","1.05M","-0.78%"
"Mar 01, 2018","64,000","64,000","64,000","64,000","-","0.00%"
"Feb 28, 2018","64,000","63,300","64,300","63,300","1.21M","0.00%"
"Feb 27, 2018","64,000","64,400","65,100","64,000","1.31M","-0.16%"
"Feb 26, 2018","64,100","64,000","64,600","63,600","1.41M","-0.93%"
"Feb 23, 2018","64,700","65,000","65,400","64,300","1.02M","-0.31%"
"Feb 22, 2018","64,900","64,600","65,500","64,300","865.39K","-0.92%"
"Feb 21, 2018","65,500","66,400","66,400","65,100","883.70K","-1.80%"
"Feb 20, 2018","66,700","66,700","67,000","66,300","667.47K","-0.15%"
"Feb 19, 2018","66,800","66,000","67,100","65,600","774.71K","3.09%"
"Feb 18, 2018","64,800","64,800","64,800","64,800","-","0.00%"
"Feb 14, 2018","64,800","64,200","64,900","63,700","755.07K","0.93%"
"Feb 13, 2018","64,200","64,900","65,200","63,400","1.42M","-0.16%"
"Feb 12, 2018","64,300","62,200","64,500","61,600","1.13M","5.41%"
"Feb 11, 2018","61,000","61,000","61,000","61,000","-","0.00%"
"Feb 09, 2018","61,000","60,200","61,700","60,100","1.37M","-0.65%"
"Feb 08, 2018","61,400","63,000","63,400","61,100","1.64M","-2.69%"
"Feb 07, 2018","63,100","64,500","65,100","63,000","1.16M","-1.71%"
"Feb 06, 2018","64,200","66,300","66,400","63,500","1.75M","-5.17%"
"Feb 05, 2018","67,700","67,000","68,000","66,200","1.33M","1.96%"
"Feb 04, 2018","66,400","66,400","66,400","66,400","-","0.00%"
"Feb 02, 2018","66,400","66,100","66,900","65,300","891.69K","0.45%"
"Feb 01, 2018","66,100","66,000","67,000","65,800","738.26K","-1.78%"
"Jan 31, 2018","67,300","66,400","67,500","64,600","1.21M","0.60%"
"Jan 30, 2018","66,900","67,000","67,700","66,600","784.87K","-0.45%"
"Jan 29, 2018","67,200","67,900","68,300","67,000","784.05K","-0.30%"
"Jan 28, 2018","67,400","67,400","67,400","67,400","-","0.00%"
"Jan 26, 2018","67,400","66,300","67,500","66,000","933.64K","1.20%"
"Jan 25, 2018","66,600","67,100","67,900","66,500","836.27K","-1.33%"
"Jan 24, 2018","67,500","68,000","68,500","67,300","723.20K","-1.60%"
"Jan 23, 2018","68,600","65,900","68,600","65,900","883.67K","4.41%"
"Jan 22, 2018","65,700","68,000","68,400","65,700","914.08K","-2.09%"
"Jan 21, 2018","67,100","67,100","67,100","67,100","-","0.00%"
"Jan 19, 2018","67,100","66,100","67,800","66,100","815.87K","2.13%"
"Jan 18, 2018","65,700","66,200","67,100","65,500","856.60K","0.46%"
"Jan 17, 2018","65,400","66,000","66,600","65,300","1.37M","-0.61%"
"Jan 16, 2018","65,800","67,600","67,900","65,800","937.03K","-2.66%"
"Jan 15, 2018","67,600","67,900","68,900","67,400","740.84K","-0.15%"
"Jan 14, 2018","67,700","67,700","67,700","67,700","-","0.00%"
"Jan 12, 2018","67,700","69,200","69,200","67,500","925.48K","0.00%"
"Jan 11, 2018","67,700","67,600","68,100","66,600","1.04M","2.58%"
"Jan 10, 2018","66,000","67,000","68,100","66,000","899.26K","-1.79%"
"Jan 09, 2018","67,200","67,400","67,900","66,400","942.01K","0.90%"
"Jan 08, 2018","66,600","64,500","67,100","64,300","1.04M","3.90%"
"Jan 07, 2018","64,100","64,100","64,100","64,100","-","0.00%"
"Jan 05, 2018","64,100","63,000","64,400","63,000","698.27K","1.75%"
"Jan 04, 2018","63,000","63,400","63,900","62,800","672.59K","-0.16%"
"Jan 03, 2018","63,100","62,100","63,500","62,100","667.84K","0.00%"
"Jan 02, 2018","63,100","63,900","63,900","62,400","576.52K","-0.47%"
"Dec 28, 2017","63,400","63,600","63,600","62,500","608.87K","0.63%"
"Dec 27, 2017","63,000","62,100","63,100","61,400","719.97K","-1.25%"
"Dec 26, 2017","63,800","63,000","64,000","62,400","922.85K","2.41%"
