"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 05, 2018","27,100","26,550","27,100","26,350","1.06M","1.88%"
"Nov 02, 2018","26,600","26,750","27,050","26,450","1.51M","-1.12%"
"Nov 01, 2018","26,900","27,150","27,200","26,450","1.09M","-0.74%"
"Oct 31, 2018","27,100","26,250","27,100","26,050","1.49M","3.24%"
"Oct 30, 2018","26,250","26,500","27,450","26,200","1.43M","-3.14%"
"Oct 29, 2018","27,100","27,950","28,300","26,500","1.53M","-0.73%"
"Oct 26, 2018","27,300","28,050","28,400","27,050","1.63M","-2.67%"
"Oct 25, 2018","28,050","27,150","28,400","27,000","3.29M","2.37%"
"Oct 24, 2018","27,400","26,600","27,850","26,450","2.84M","4.18%"
"Oct 23, 2018","26,300","27,500","27,500","26,100","1.51M","-4.54%"
"Oct 22, 2018","27,550","27,000","27,750","26,900","1.15M","2.04%"
"Oct 21, 2018","27,000","27,000","27,000","27,000","-","0.37%"
"Oct 19, 2018","26,900","26,150","27,350","26,050","2.81M","2.87%"
"Oct 18, 2018","26,150","25,550","26,550","25,150","1.69M","2.55%"
"Oct 17, 2018","25,500","25,200","25,500","24,900","682.54K","2.20%"
"Oct 16, 2018","24,950","25,200","25,450","24,650","1.07M","-0.40%"
"Oct 15, 2018","25,050","24,600","25,550","24,600","1.48M","1.21%"
"Oct 14, 2018","24,750","24,750","24,750","24,750","-","0.00%"
"Oct 12, 2018","24,750","23,950","24,850","23,950","1.96M","3.77%"
"Oct 11, 2018","23,850","24,500","24,900","23,850","3.16M","-5.73%"
"Oct 10, 2018","25,300","26,100","26,150","25,200","2.33M","-3.98%"
"Oct 09, 2018","26,350","26,350","26,350","26,350","-","0.00%"
"Oct 08, 2018","26,350","27,000","27,300","26,300","1.81M","-2.95%"
"Oct 07, 2018","27,150","27,150","27,150","27,150","-","0.00%"
"Oct 05, 2018","27,150","27,300","27,900","26,800","1.45M","-1.09%"
"Oct 04, 2018","27,450","28,700","28,700","27,250","2.18M","-3.85%"
"Oct 03, 2018","28,550","28,550","28,550","28,550","-","0.00%"
"Oct 02, 2018","28,550","29,200","29,300","28,550","1.21M","-2.73%"
"Oct 01, 2018","29,350","29,250","29,550","29,200","594.43K","0.00%"
"Sep 30, 2018","29,350","29,350","29,350","29,350","-","0.00%"
"Sep 28, 2018","29,350","29,050","29,400","29,050","1.04M","1.38%"
"Sep 27, 2018","28,950","28,700","29,000","28,650","1.28M","0.70%"
"Sep 26, 2018","28,750","28,750","28,750","28,750","-","0.00%"
"Sep 21, 2018","28,750","28,900","29,000","28,650","1.32M","0.17%"
"Sep 20, 2018","28,700","28,850","29,100","28,650","1.18M","-0.86%"
"Sep 19, 2018","28,950","29,500","29,600","28,750","1.75M","-1.86%"
"Sep 18, 2018","29,500","29,650","29,750","29,350","1.11M","-1.01%"
"Sep 17, 2018","29,800","30,000","30,000","29,750","657.74K","-0.33%"
"Sep 16, 2018","29,900","29,900","29,900","29,900","-","0.00%"
"Sep 14, 2018","29,900","30,050","30,150","29,900","903.20K","-0.17%"
"Sep 13, 2018","29,950","30,450","30,450","29,900","1.29M","-1.16%"
"Sep 12, 2018","30,300","30,400","30,650","30,200","880.07K","-0.16%"
"Sep 11, 2018","30,350","30,050","30,500","29,900","1.04M","0.33%"
"Sep 10, 2018","30,250","30,050","30,250","30,000","766.34K","0.00%"
"Sep 09, 2018","30,250","30,250","30,250","30,250","-","0.00%"
"Sep 07, 2018","30,250","30,450","30,450","30,100","736.88K","0.17%"
"Sep 06, 2018","30,200","30,150","30,400","30,100","681.71K","0.50%"
"Sep 05, 2018","30,050","30,000","30,300","29,950","871.92K","0.33%"
"Sep 04, 2018","29,950","30,350","30,450","29,850","1.56M","-1.16%"
"Sep 03, 2018","30,300","30,450","30,550","30,250","775.67K","-0.66%"
"Sep 02, 2018","30,500","30,500","30,500","30,500","-","0.00%"
"Aug 31, 2018","30,500","30,600","30,750","30,400","628.56K","-0.16%"
"Aug 30, 2018","30,550","30,800","30,800","30,350","1.24M","-0.81%"
"Aug 29, 2018","30,800","30,950","31,050","30,750","609.80K","-0.32%"
"Aug 28, 2018","30,900","30,800","30,950","30,650","727.39K","0.49%"
"Aug 27, 2018","30,750","30,850","31,100","30,750","831.62K","0.00%"
"Aug 26, 2018","30,750","30,750","30,750","30,750","-","0.00%"
"Aug 24, 2018","30,750","30,550","30,900","30,550","850.90K","0.49%"
"Aug 23, 2018","30,600","30,750","30,800","30,600","635.04K","-0.49%"
"Aug 22, 2018","30,750","30,750","30,950","30,600","795.66K","0.00%"
"Aug 21, 2018","30,750","30,900","31,000","30,550","1.13M","-1.60%"
"Aug 20, 2018","31,250","30,700","31,400","30,700","1.02M","1.96%"
"Aug 19, 2018","30,650","30,650","30,650","30,650","-","0.00%"
"Aug 17, 2018","30,650","31,000","31,050","30,500","674.06K","-0.33%"
"Aug 16, 2018","30,750","30,350","30,950","30,350","1.08M","1.32%"
"Aug 15, 2018","30,350","30,350","30,350","30,350","-","0.00%"
"Aug 14, 2018","30,350","30,750","30,750","30,200","1.95M","-2.57%"
"Aug 13, 2018","31,150","31,400","31,400","30,900","955.75K","-1.27%"
"Aug 12, 2018","31,550","31,550","31,550","31,550","-","0.00%"
"Aug 10, 2018","31,550","31,050","31,800","30,800","1.64M","1.12%"
"Aug 09, 2018","31,200","30,500","31,200","30,350","1.83M","2.80%"
"Aug 08, 2018","30,350","30,500","30,750","30,300","1.63M","-0.33%"
"Aug 07, 2018","30,450","30,950","31,100","30,250","2.36M","-1.93%"
"Aug 06, 2018","31,050","31,500","31,600","30,850","1.86M","-2.51%"
"Aug 05, 2018","31,850","31,850","31,850","31,850","-","0.00%"
"Aug 03, 2018","31,850","31,600","32,200","31,450","614.21K","0.16%"
"Aug 02, 2018","31,800","32,200","32,350","31,550","973.81K","-1.70%"
"Aug 01, 2018","32,350","32,750","32,750","32,100","1.60M","-2.85%"
"Jul 31, 2018","33,300","33,150","33,300","32,700","961.49K","1.22%"
"Jul 30, 2018","32,900","32,500","33,100","32,500","619.42K","1.23%"
"Jul 29, 2018","32,500","32,500","32,500","32,500","-","0.00%"
"Jul 27, 2018","32,500","33,000","33,000","32,000","1.23M","-1.22%"
"Jul 26, 2018","32,900","33,100","33,150","32,300","1.01M","-0.60%"
"Jul 25, 2018","33,100","33,150","33,700","32,850","1.69M","-0.15%"
"Jul 24, 2018","33,150","32,300","33,400","32,300","2.61M","2.79%"
"Jul 23, 2018","32,250","31,550","32,300","31,550","2.27M","3.53%"
"Jul 20, 2018","31,150","30,900","31,150","30,600","792.54K","0.97%"
"Jul 19, 2018","30,850","31,200","31,350","30,800","950.83K","-0.96%"
"Jul 18, 2018","31,150","31,750","31,900","30,950","1.39M","-2.04%"
"Jul 17, 2018","31,800","31,350","32,200","31,350","1.62M","1.92%"
"Jul 16, 2018","31,200","31,350","31,450","31,000","871.55K","0.00%"
"Jul 13, 2018","31,200","31,600","32,100","31,050","1.49M","-0.95%"
"Jul 12, 2018","31,500","31,050","31,950","30,750","1.80M","1.61%"
"Jul 11, 2018","31,000","30,850","31,200","30,550","1.36M","0.00%"
"Jul 10, 2018","31,000","31,050","31,300","30,900","1.29M","-0.32%"
"Jul 09, 2018","31,100","31,500","31,550","30,700","1.59M","-1.27%"
"Jul 08, 2018","31,500","31,500","31,500","31,500","-","0.00%"
"Jul 06, 2018","31,500","31,450","31,850","31,400","1.17M","-0.47%"
"Jul 05, 2018","31,650","31,900","32,050","31,400","786.43K","-1.40%"
"Jul 04, 2018","32,100","31,500","32,450","31,300","939.50K","1.26%"
"Jul 03, 2018","31,700","32,400","32,550","31,600","1.11M","-2.31%"
"Jul 02, 2018","32,450","32,000","32,550","31,300","1.86M","1.41%"
"Jun 29, 2018","32,000","32,250","32,300","31,300","2.00M","-0.62%"
"Jun 28, 2018","32,200","33,000","33,100","32,000","1.65M","-2.57%"
"Jun 27, 2018","33,050","33,800","34,050","32,950","2.26M","-4.20%"
"Jun 26, 2018","34,500","34,600","35,200","34,250","1.24M","-0.29%"
"Jun 25, 2018","34,600","34,950","35,650","34,050","1.30M","-0.86%"
"Jun 24, 2018","34,900","34,900","34,900","34,900","-","0.00%"
"Jun 22, 2018","34,900","32,900","35,400","32,850","2.67M","6.08%"
"Jun 21, 2018","32,900","33,100","33,500","32,650","863.37K","-0.75%"
"Jun 20, 2018","33,150","33,400","34,050","33,050","1.20M","-1.04%"
"Jun 19, 2018","33,500","34,600","35,250","33,500","1.65M","-3.60%"
"Jun 18, 2018","34,750","34,750","35,300","34,600","1.22M","-0.71%"
"Jun 17, 2018","35,000","35,000","35,000","35,000","-","0.00%"
"Jun 15, 2018","35,000","34,500","35,700","34,500","1.72M","1.30%"
"Jun 14, 2018","34,550","34,750","35,400","34,500","1.53M","-1.43%"
"Jun 13, 2018","35,050","35,050","35,050","35,050","-","0.00%"
"Jun 12, 2018","35,050","35,250","36,000","35,050","1.50M","-0.14%"
"Jun 11, 2018","35,100","34,100","35,550","33,800","1.77M","3.08%"
"Jun 10, 2018","34,050","34,050","34,050","34,050","-","0.00%"
"Jun 08, 2018","34,050","34,000","34,600","33,950","1.21M","0.29%"
"Jun 07, 2018","33,950","32,950","34,300","32,950","2.12M","3.19%"
"Jun 05, 2018","32,900","32,800","33,250","32,700","1.11M","0.00%"
"Jun 04, 2018","32,900","32,950","33,250","32,600","1.11M","0.00%"
"Jun 03, 2018","32,900","32,900","32,900","32,900","-","0.00%"
"Jun 01, 2018","32,900","33,150","33,700","32,900","1.46M","-0.75%"
"May 31, 2018","33,150","33,950","34,000","33,150","2.20M","-1.78%"
"May 30, 2018","33,750","34,050","34,250","33,500","1.30M","-2.03%"
"May 29, 2018","34,450","35,050","35,200","34,300","692.92K","-1.57%"
"May 28, 2018","35,000","35,000","35,450","34,850","1.12M","2.34%"
"May 27, 2018","34,200","34,200","34,200","34,200","-","0.00%"
"May 25, 2018","34,200","34,650","34,700","33,800","1.58M","-2.56%"
"May 24, 2018","35,100","35,950","36,150","34,900","986.87K","-2.50%"
"May 23, 2018","36,000","35,350","36,350","35,300","1.24M","0.84%"
"May 22, 2018","35,700","35,700","35,700","35,700","-","0.00%"
"May 21, 2018","35,700","35,800","35,950","35,450","906.80K","-1.38%"
"May 20, 2018","36,200","36,200","36,200","36,200","-","0.00%"
"May 18, 2018","36,200","36,100","36,200","35,650","682.91K","-0.14%"
"May 17, 2018","36,250","36,400","36,950","36,250","862.10K","-0.14%"
"May 16, 2018","36,300","36,550","36,900","36,100","1.02M","-1.76%"
"May 15, 2018","36,950","36,600","37,600","36,350","1.72M","-0.94%"
"May 14, 2018","37,300","35,950","37,550","35,950","2.11M","4.34%"
"May 13, 2018","35,750","35,750","35,750","35,750","-","0.00%"
"May 11, 2018","35,750","35,800","36,000","35,300","889.30K","-0.42%"
"May 10, 2018","35,900","35,700","36,200","35,000","1.62M","0.56%"
"May 09, 2018","35,700","36,300","36,300","35,550","1.69M","-2.86%"
"May 08, 2018","36,750","36,950","37,350","36,500","1.18M","-1.61%"
"May 07, 2018","37,350","37,350","37,350","37,350","-","0.00%"
"May 04, 2018","37,350","37,100","37,700","36,650","1.18M","-0.13%"
"May 03, 2018","37,400","37,700","38,200","37,200","1.66M","-0.93%"
"May 02, 2018","37,750","37,700","38,300","37,000","2.42M","0.80%"
"May 01, 2018","37,450","37,450","37,450","37,450","-","0.00%"
"Apr 30, 2018","37,450","37,500","37,750","36,650","2.82M","2.74%"
"Apr 29, 2018","36,450","36,450","36,450","36,450","-","0.00%"
"Apr 27, 2018","36,450","35,500","36,750","35,450","1.89M","2.82%"
"Apr 26, 2018","35,450","36,150","36,200","35,100","1.83M","-2.21%"
"Apr 25, 2018","36,250","36,700","36,750","36,050","1.17M","-1.89%"
"Apr 24, 2018","36,950","36,800","37,300","36,300","1.65M","0.68%"
"Apr 23, 2018","36,700","36,100","37,600","36,050","5.41M","2.51%"
"Apr 20, 2018","35,800","34,800","36,050","34,800","2.63M","3.17%"
"Apr 19, 2018","34,700","34,750","35,250","34,400","1.67M","0.00%"
"Apr 18, 2018","34,700","34,450","34,950","34,300","1.03M","0.43%"
"Apr 17, 2018","34,550","33,750","34,950","33,700","1.74M","2.37%"
"Apr 16, 2018","33,750","34,300","34,300","33,400","1.22M","-2.17%"
"Apr 15, 2018","34,500","34,500","34,500","34,500","-","0.00%"
"Apr 13, 2018","34,500","34,100","34,700","33,850","944.47K","0.88%"
"Apr 12, 2018","34,200","34,350","34,600","33,950","944.43K","-0.73%"
"Apr 11, 2018","34,450","34,200","35,050","34,100","1.12M","-0.72%"
"Apr 10, 2018","34,700","34,100","35,050","34,100","1.22M","0.58%"
"Apr 09, 2018","34,500","34,050","34,950","34,050","1.20M","1.32%"
"Apr 08, 2018","34,050","34,050","34,050","34,050","-","0.00%"
"Apr 06, 2018","34,050","34,550","34,600","33,850","1.25M","-1.30%"
"Apr 05, 2018","34,500","34,750","35,100","33,950","1.84M","-1.00%"
"Apr 04, 2018","34,850","35,100","36,000","34,850","3.69M","-0.29%"
"Apr 03, 2018","34,950","33,200","35,350","33,000","4.54M","5.11%"
"Apr 02, 2018","33,250","32,850","33,500","32,800","1.15M","1.22%"
"Apr 01, 2018","32,850","32,850","32,850","32,850","-","0.00%"
"Mar 30, 2018","32,850","33,000","33,400","32,750","1.38M","-0.15%"
"Mar 29, 2018","32,900","31,650","33,050","31,300","2.16M","3.46%"
"Mar 28, 2018","31,800","30,900","31,950","30,900","997.38K","2.09%"
"Mar 27, 2018","31,150","30,950","31,350","30,900","806.41K","0.97%"
"Mar 26, 2018","30,850","31,200","31,350","30,600","1.18M","-1.59%"
"Mar 25, 2018","31,350","31,350","31,350","31,350","-","0.00%"
"Mar 23, 2018","31,350","31,700","31,800","31,200","1.30M","-2.03%"
"Mar 22, 2018","32,000","31,700","32,250","31,700","1.09M","1.11%"
"Mar 21, 2018","31,650","31,600","31,950","31,550","999.17K","0.00%"
"Mar 20, 2018","31,650","31,700","31,950","31,550","1.03M","-0.47%"
"Mar 19, 2018","31,800","32,050","32,050","31,750","753.26K","-0.78%"
"Mar 18, 2018","32,050","32,050","32,050","32,050","-","0.00%"
"Mar 16, 2018","32,050","32,250","32,400","31,850","1.76M","-0.93%"
"Mar 15, 2018","32,350","32,700","32,700","32,200","948.77K","-1.07%"
"Mar 14, 2018","32,700","32,550","32,850","32,400","609.40K","-0.46%"
"Mar 13, 2018","32,850","32,700","32,950","32,550","831.65K","-0.76%"
"Mar 12, 2018","33,100","32,600","33,150","32,600","1.10M","1.85%"
"Mar 11, 2018","32,500","32,500","32,500","32,500","-","0.00%"
"Mar 09, 2018","32,500","31,850","32,700","31,800","1.95M","2.69%"
"Mar 08, 2018","31,650","31,550","31,850","31,500","1.54M","0.00%"
"Mar 07, 2018","31,650","31,950","32,150","31,550","1.39M","-0.94%"
"Mar 06, 2018","31,950","32,550","32,550","31,850","1.42M","-1.69%"
"Mar 05, 2018","32,500","32,700","32,850","32,500","809.81K","-1.22%"
"Mar 04, 2018","32,900","32,900","32,900","32,900","-","0.00%"
"Mar 02, 2018","32,900","33,100","33,400","32,600","1.25M","-0.60%"
"Mar 01, 2018","33,100","33,100","33,100","33,100","-","0.00%"
"Feb 28, 2018","33,100","33,100","33,200","32,800","1.14M","-0.75%"
"Feb 27, 2018","33,350","33,900","33,900","33,350","902.68K","-1.33%"
"Feb 26, 2018","33,800","33,650","33,900","33,600","1.22M","0.30%"
"Feb 25, 2018","33,700","33,700","33,700","33,700","-","0.00%"
"Feb 23, 2018","33,700","33,400","33,800","33,300","875.02K","1.35%"
"Feb 22, 2018","33,250","33,550","33,600","33,100","1.05M","-1.48%"
"Feb 21, 2018","33,750","33,900","33,950","33,350","1.19M","-0.15%"
"Feb 20, 2018","33,800","33,100","34,050","33,100","1.14M","2.11%"
"Feb 19, 2018","33,100","33,100","33,250","32,850","1.03M","0.00%"
"Feb 18, 2018","33,100","33,100","33,100","33,100","-","0.00%"
"Feb 14, 2018","33,100","32,550","33,200","32,400","2.05M","-1.19%"
"Feb 13, 2018","33,500","34,050","34,150","33,300","1.53M","-1.62%"
"Feb 12, 2018","34,050","34,300","34,600","34,050","839.52K","-1.02%"
"Feb 11, 2018","34,400","34,400","34,400","34,400","-","0.00%"
"Feb 09, 2018","34,400","34,950","35,000","34,350","1.30M","-1.15%"
"Feb 08, 2018","34,800","35,500","35,600","34,800","1.56M","-2.11%"
"Feb 07, 2018","35,550","35,650","35,800","35,300","1.21M","0.00%"
"Feb 06, 2018","35,550","35,550","35,900","35,400","1.39M","-1.52%"
"Feb 05, 2018","36,100","35,400","36,400","35,300","1.96M","1.26%"
"Feb 04, 2018","35,650","35,650","35,650","35,650","-","0.00%"
"Feb 02, 2018","35,650","35,900","35,950","35,500","1.05M","-0.97%"
"Feb 01, 2018","36,000","35,750","36,150","35,700","1.20M","0.70%"
"Jan 31, 2018","35,750","35,900","35,900","35,200","1.73M","-0.42%"
"Jan 30, 2018","35,900","36,200","36,300","35,800","1.31M","-0.83%"
"Jan 29, 2018","36,200","36,150","36,500","36,100","1.13M","0.42%"
"Jan 28, 2018","36,050","36,050","36,050","36,050","-","0.00%"
"Jan 26, 2018","36,050","35,600","36,150","35,550","1.24M","1.41%"
"Jan 25, 2018","35,550","35,400","35,750","35,250","1.30M","0.42%"
"Jan 24, 2018","35,400","35,100","35,450","35,050","1.01M","1.00%"
"Jan 23, 2018","35,050","34,500","35,250","34,500","1.52M","1.15%"
"Jan 22, 2018","34,650","35,050","35,550","34,600","1.76M","-1.70%"
"Jan 21, 2018","35,250","35,250","35,250","35,250","-","0.00%"
"Jan 19, 2018","35,250","35,500","35,500","35,000","1.66M","-1.12%"
"Jan 18, 2018","35,650","36,250","36,300","35,300","2.53M","-1.79%"
"Jan 17, 2018","36,300","36,350","36,550","36,200","909.61K","0.00%"
"Jan 16, 2018","36,300","36,250","36,600","36,200","903.52K","0.28%"
"Jan 15, 2018","36,200","36,450","36,950","36,150","1.15M","-0.69%"
"Jan 14, 2018","36,450","36,450","36,450","36,450","-","0.00%"
"Jan 12, 2018","36,450","36,850","37,150","36,450","1.49M","-0.68%"
"Jan 11, 2018","36,700","37,200","37,250","36,650","1.86M","-1.87%"
"Jan 10, 2018","37,400","37,200","37,500","37,100","893.95K","0.27%"
"Jan 09, 2018","37,300","37,100","37,300","37,000","1.30M","0.00%"
"Jan 08, 2018","37,300","37,300","37,450","37,100","1.03M","0.27%"
"Jan 07, 2018","37,200","37,200","37,200","37,200","-","0.00%"
