"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 08, 2019","245,500","248,500","248,500","243,500","106.57K","-0.20%"
"Jan 07, 2019","246,000","245,500","250,500","244,000","298.44K","2.93%"
"Jan 04, 2019","239,000","235,000","239,500","232,500","200.20K","0.84%"
"Jan 03, 2019","237,000","237,000","238,000","230,500","235.08K","0.00%"
"Jan 02, 2019","237,000","244,500","246,500","236,000","174.96K","-2.47%"
"Dec 28, 2018","243,000","244,000","245,000","241,000","130.49K","0.62%"
"Dec 27, 2018","241,500","244,500","245,500","241,000","175.80K","-1.23%"
"Dec 26, 2018","244,500","244,000","246,500","243,500","187.69K","-1.61%"
"Dec 24, 2018","248,500","240,500","249,000","240,000","168.97K","1.64%"
"Dec 21, 2018","244,500","248,000","248,500","242,000","375.91K","-2.40%"
"Dec 20, 2018","250,500","250,500","251,500","247,000","190.09K","-1.76%"
"Dec 19, 2018","255,000","252,000","255,500","249,500","165.93K","0.79%"
"Dec 18, 2018","253,000","255,000","257,000","251,000","190.03K","-1.94%"
"Dec 17, 2018","258,000","255,000","259,000","252,500","230.46K","1.57%"
"Dec 14, 2018","254,000","256,000","260,000","250,000","268.19K","0.20%"
"Dec 13, 2018","253,500","251,000","255,500","250,000","508.79K","1.81%"
"Dec 12, 2018","249,000","249,000","252,500","247,000","238.88K","1.01%"
"Dec 11, 2018","246,500","245,500","248,000","244,000","150.84K","-0.60%"
"Dec 10, 2018","248,000","246,000","248,000","240,000","244.92K","-0.60%"
"Dec 07, 2018","249,500","249,000","251,000","246,000","171.43K","0.60%"
"Dec 06, 2018","248,000","249,500","251,500","244,000","244.40K","-0.40%"
"Dec 05, 2018","249,000","249,000","254,500","246,500","276.20K","-2.35%"
"Dec 04, 2018","255,000","257,500","259,000","253,500","251.60K","-1.73%"
"Dec 03, 2018","259,500","255,500","260,000","253,000","482.20K","4.85%"
"Nov 30, 2018","247,500","246,500","251,000","246,000","431.36K","1.43%"
"Nov 29, 2018","244,000","244,000","248,500","242,500","465.64K","1.46%"
"Nov 28, 2018","240,500","244,500","245,000","236,000","433.82K","-1.43%"
"Nov 27, 2018","244,000","242,000","245,500","241,000","370.48K","1.88%"
"Nov 26, 2018","239,500","246,500","247,000","238,500","478.40K","-2.84%"
"Nov 25, 2018","246,500","247,000","247,000","246,500","-","-0.20%"
"Nov 23, 2018","247,000","252,500","255,000","245,500","317.69K","-2.76%"
"Nov 22, 2018","254,000","254,500","255,500","252,500","163.13K","-0.20%"
"Nov 21, 2018","254,500","255,000","256,500","252,000","280.51K","-1.93%"
"Nov 20, 2018","259,500","259,500","260,500","256,500","243.21K","-0.38%"
"Nov 19, 2018","260,500","256,000","261,500","256,000","205.76K","1.96%"
"Nov 16, 2018","255,500","256,500","257,500","252,500","203.33K","0.99%"
"Nov 15, 2018","253,000","250,000","253,500","250,000","247.18K","1.61%"
"Nov 14, 2018","249,000","256,000","259,500","247,500","396.80K","-3.11%"
"Nov 13, 2018","257,000","254,000","257,500","250,000","262.11K","-0.39%"
"Nov 12, 2018","258,000","262,000","263,500","256,000","318.72K","-2.09%"
"Nov 11, 2018","263,500","262,500","263,500","262,500","-","-0.75%"
"Nov 09, 2018","265,500","267,000","270,500","265,000","136.95K","-0.56%"
"Nov 08, 2018","267,000","272,500","273,500","266,500","261.25K","-0.37%"
"Nov 07, 2018","268,000","271,500","276,500","266,000","243.82K","-1.29%"
"Nov 06, 2018","271,500","268,500","273,000","266,000","196.28K","2.45%"
"Nov 05, 2018","265,000","269,000","270,000","261,500","306.29K","-3.28%"
"Nov 02, 2018","274,000","262,500","274,000","262,000","357.59K","6.00%"
"Nov 01, 2018","258,500","264,500","264,500","256,500","254.15K","0.19%"
"Oct 31, 2018","258,000","254,000","259,000","249,500","287.48K","1.57%"
"Oct 30, 2018","254,000","260,500","264,000","246,000","512.02K","-2.68%"
"Oct 29, 2018","261,000","266,500","267,000","258,500","263.76K","-1.32%"
"Oct 26, 2018","264,500","268,000","268,500","261,500","220.13K","0.00%"
"Oct 25, 2018","264,500","260,000","264,500","257,500","290.44K","-0.56%"
"Oct 24, 2018","266,000","265,500","269,000","262,000","297.02K","1.92%"
"Oct 23, 2018","261,000","264,500","267,500","258,000","309.17K","-2.06%"
"Oct 22, 2018","266,500","267,000","271,000","263,000","204.97K","-0.74%"
"Oct 21, 2018","268,500","269,500","269,500","268,500","-","-0.56%"
"Oct 19, 2018","270,000","262,000","270,500","259,000","232.51K","2.27%"
"Oct 18, 2018","264,000","270,500","272,000","261,500","240.92K","-2.76%"
"Oct 17, 2018","271,500","268,500","274,000","267,500","252.90K","2.07%"
"Oct 16, 2018","266,000","266,500","268,000","263,500","138.74K","0.19%"
"Oct 15, 2018","265,500","265,000","269,000","264,500","200.06K","0.19%"
"Oct 14, 2018","265,000","265,000","265,000","265,000","-","0.00%"
"Oct 12, 2018","265,000","259,500","269,000","259,000","305.09K","3.11%"
"Oct 11, 2018","257,000","262,000","268,500","257,000","459.42K","-5.51%"
"Oct 10, 2018","272,000","273,000","275,000","270,500","298.20K","0.18%"
"Oct 09, 2018","271,500","271,500","271,500","271,500","-","0.00%"
"Oct 08, 2018","271,500","278,000","281,000","270,500","308.07K","-2.69%"
"Oct 07, 2018","279,000","279,000","279,000","279,000","-","0.00%"
"Oct 05, 2018","279,000","274,500","281,500","270,000","371.04K","1.64%"
"Oct 04, 2018","274,500","293,000","295,500","273,000","693.60K","-6.63%"
"Oct 02, 2018","294,000","295,500","300,000","293,500","195.95K","-0.51%"
"Oct 01, 2018","295,500","296,500","297,000","293,500","132.85K","0.34%"
"Sep 30, 2018","294,500","294,500","294,500","294,500","-","0.00%"
"Sep 28, 2018","294,500","304,000","304,000","294,000","351.13K","-3.60%"
"Sep 27, 2018","305,500","304,000","307,000","301,500","343.43K","0.33%"
"Sep 26, 2018","304,500","304,500","304,500","304,500","-","0.00%"
"Sep 21, 2018","304,500","302,500","305,000","300,000","325.15K","2.01%"
"Sep 20, 2018","298,500","299,500","302,500","293,000","245.30K","0.00%"
"Sep 19, 2018","298,500","303,000","305,500","296,500","413.74K","0.67%"
"Sep 18, 2018","296,500","290,000","297,500","290,000","253.73K","1.19%"
"Sep 17, 2018","293,000","295,000","296,000","292,000","189.17K","-0.34%"
"Sep 16, 2018","294,000","294,000","294,000","294,000","-","0.00%"
"Sep 14, 2018","294,000","293,500","298,000","293,500","281.41K","0.34%"
"Sep 13, 2018","293,000","292,000","299,000","289,500","531.50K","0.51%"
"Sep 12, 2018","291,500","295,000","298,000","291,500","396.74K","-0.17%"
"Sep 11, 2018","292,000","303,000","304,500","291,500","680.49K","-3.95%"
"Sep 10, 2018","304,000","306,500","307,500","304,000","300.91K","-1.30%"
"Sep 09, 2018","308,000","308,000","308,000","308,000","-","0.00%"
"Sep 07, 2018","308,000","311,000","312,500","307,500","274.09K","-0.16%"
"Sep 06, 2018","308,500","308,000","312,500","307,500","255.68K","-0.32%"
"Sep 05, 2018","309,500","313,500","314,000","309,000","318.17K","-2.21%"
"Sep 04, 2018","316,500","319,500","319,500","314,000","249.22K","-0.94%"
"Sep 03, 2018","319,500","323,000","324,500","318,500","219.50K","-2.14%"
"Aug 31, 2018","326,500","329,000","330,000","322,500","289.80K","-1.80%"
"Aug 30, 2018","332,500","331,500","342,000","324,500","455.68K","0.30%"
"Aug 29, 2018","331,500","329,500","334,000","328,000","137.05K","0.30%"
"Aug 28, 2018","330,500","325,500","333,000","324,000","266.04K","1.69%"
"Aug 27, 2018","325,000","321,500","328,500","320,500","193.45K","1.88%"
"Aug 24, 2018","319,000","315,000","321,000","312,000","145.68K","0.63%"
"Aug 23, 2018","317,000","324,000","326,500","317,000","181.94K","-2.16%"
"Aug 22, 2018","324,000","324,000","331,000","323,500","157.37K","-0.61%"
"Aug 21, 2018","326,000","321,000","329,500","320,000","214.11K","1.56%"
"Aug 20, 2018","321,000","317,500","326,000","315,500","224.51K","2.56%"
"Aug 19, 2018","313,000","313,000","313,000","313,000","-","0.00%"
"Aug 17, 2018","313,000","314,500","315,000","310,000","164.59K","-0.16%"
"Aug 16, 2018","313,500","311,500","316,500","307,000","269.94K","-2.64%"
"Aug 15, 2018","322,000","322,000","322,000","322,000","-","0.00%"
"Aug 14, 2018","322,000","319,000","323,500","319,000","142.93K","0.94%"
"Aug 13, 2018","319,000","325,000","326,500","315,500","224.79K","-2.74%"
"Aug 12, 2018","328,000","328,000","328,000","328,000","-","0.00%"
"Aug 10, 2018","328,000","327,500","331,500","322,500","165.32K","-0.15%"
"Aug 09, 2018","328,500","330,500","332,500","325,000","168.20K","-1.35%"
"Aug 08, 2018","333,000","330,500","338,000","330,500","136.09K","0.30%"
"Aug 07, 2018","332,000","329,000","335,000","325,000","192.36K","0.45%"
"Aug 06, 2018","330,500","322,000","337,500","322,000","214.05K","2.64%"
"Aug 05, 2018","322,000","322,000","322,000","322,000","-","0.00%"
"Aug 03, 2018","322,000","321,000","325,000","317,500","167.10K","-0.16%"
"Aug 02, 2018","322,500","328,000","332,000","320,000","174.65K","-3.59%"
"Aug 01, 2018","334,500","331,500","342,000","331,500","157.76K","1.21%"
"Jul 31, 2018","330,500","326,500","334,000","325,000","176.77K","0.61%"
"Jul 30, 2018","328,500","324,000","329,000","322,000","156.05K","-0.15%"
"Jul 29, 2018","329,000","329,000","329,000","329,000","-","0.00%"
"Jul 27, 2018","329,000","329,000","329,500","321,500","174.69K","-0.15%"
"Jul 26, 2018","329,500","330,500","331,000","325,000","213.03K","0.15%"
"Jul 25, 2018","329,000","323,000","334,500","323,000","177.52K","1.23%"
"Jul 24, 2018","325,000","317,500","332,000","312,500","348.52K","2.52%"
"Jul 23, 2018","317,000","308,000","320,000","308,000","245.55K","3.59%"
"Jul 22, 2018","306,000","306,000","306,000","306,000","-","0.00%"
"Jul 20, 2018","306,000","310,000","310,500","304,500","190.77K","-2.70%"
"Jul 19, 2018","314,500","318,000","318,000","311,000","194.25K","-1.41%"
"Jul 18, 2018","319,000","320,000","323,500","317,500","128.26K","0.00%"
"Jul 17, 2018","319,000","315,000","322,500","313,500","152.00K","1.27%"
"Jul 16, 2018","315,000","316,000","321,000","312,500","150.43K","-0.47%"
"Jul 13, 2018","316,500","314,000","324,000","310,000","176.39K","1.77%"
"Jul 12, 2018","311,000","313,000","316,500","311,000","300.78K","-0.32%"
"Jul 11, 2018","312,000","306,500","313,500","304,000","161.17K","0.97%"
"Jul 10, 2018","309,000","311,500","315,000","306,000","161.17K","1.31%"
"Jul 09, 2018","305,000","308,000","308,000","297,500","247.81K","-2.40%"
"Jul 08, 2018","312,500","312,500","312,500","312,500","-","0.00%"
"Jul 06, 2018","312,500","311,500","317,000","310,000","193.22K","1.13%"
"Jul 05, 2018","309,000","304,500","309,000","303,500","131.31K","1.31%"
"Jul 04, 2018","305,000","310,500","313,500","303,500","200.00K","-2.87%"
"Jul 03, 2018","314,000","319,000","321,000","306,500","227.30K","-0.32%"
"Jul 02, 2018","315,000","326,500","328,500","313,500","241.15K","-4.26%"
"Jun 29, 2018","329,000","326,500","329,500","319,500","235.65K","2.17%"
"Jun 28, 2018","322,000","336,500","337,000","321,000","266.89K","-2.72%"
"Jun 27, 2018","331,000","340,000","343,500","330,000","288.69K","-3.22%"
"Jun 26, 2018","342,000","347,000","349,500","340,500","231.76K","-3.39%"
"Jun 25, 2018","354,000","349,000","357,500","347,500","214.60K","3.06%"
"Jun 24, 2018","343,500","343,500","343,500","343,500","-","0.00%"
"Jun 22, 2018","343,500","336,500","343,500","334,500","170.82K","1.33%"
"Jun 21, 2018","339,000","342,500","345,500","339,000","181.73K","-1.02%"
"Jun 20, 2018","342,500","347,000","349,000","338,500","206.09K","0.74%"
"Jun 19, 2018","340,000","352,500","357,500","336,500","298.89K","-4.49%"
"Jun 18, 2018","356,000","359,000","363,000","353,000","194.95K","-2.47%"
"Jun 17, 2018","365,000","365,000","365,000","365,000","-","0.00%"
"Jun 15, 2018","365,000","374,500","374,500","363,000","232.92K","-1.22%"
"Jun 14, 2018","369,500","368,000","369,500","361,000","389.34K","0.96%"
"Jun 12, 2018","366,000","373,000","375,000","364,000","155.24K","-1.61%"
"Jun 11, 2018","372,000","363,000","374,500","362,000","228.50K","3.33%"
"Jun 10, 2018","360,000","360,000","360,000","360,000","-","0.00%"
"Jun 08, 2018","360,000","364,000","367,500","359,000","166.22K","-2.17%"
"Jun 07, 2018","368,000","370,000","370,500","363,000","267.94K","4.40%"
"Jun 05, 2018","352,500","353,000","356,500","350,500","167.75K","0.00%"
"Jun 04, 2018","352,500","345,500","352,500","343,500","157.78K","3.83%"
"Jun 01, 2018","339,500","340,000","346,500","339,500","141.49K","0.00%"
"May 31, 2018","339,500","342,500","345,500","337,000","447.25K","-0.73%"
"May 30, 2018","342,000","344,500","345,000","337,500","266.22K","-2.01%"
"May 29, 2018","349,000","352,500","353,500","349,000","125.11K","-1.41%"
"May 28, 2018","354,000","353,000","359,500","352,500","219.12K","2.31%"
"May 27, 2018","346,000","346,000","346,000","346,000","-","0.00%"
"May 25, 2018","346,000","352,500","355,000","344,500","264.22K","-3.08%"
"May 24, 2018","357,000","356,500","358,500","354,000","154.69K","1.28%"
"May 23, 2018","352,500","355,000","358,000","350,000","243.58K","-2.35%"
"May 22, 2018","361,000","361,000","361,000","361,000","-","0.00%"
"May 21, 2018","361,000","359,500","366,000","356,000","184.99K","0.14%"
"May 20, 2018","360,500","360,500","360,500","360,500","-","0.00%"
"May 18, 2018","360,500","359,000","365,000","358,000","155.42K","0.14%"
"May 17, 2018","360,000","368,500","371,500","359,000","171.38K","-0.83%"
"May 16, 2018","363,000","360,000","370,000","359,000","157.81K","-2.02%"
"May 15, 2018","370,500","373,500","376,000","366,000","205.92K","-0.13%"
"May 14, 2018","371,000","363,000","372,000","360,000","228.99K","3.63%"
"May 13, 2018","358,000","358,000","358,000","358,000","-","0.00%"
"May 11, 2018","358,000","358,500","366,500","357,500","150.93K","-0.42%"
"May 10, 2018","359,500","353,000","360,000","350,000","223.90K","2.57%"
"May 09, 2018","350,500","359,000","359,500","350,500","193.61K","-2.37%"
"May 08, 2018","359,000","361,500","365,000","358,000","248.77K","-2.31%"
"May 04, 2018","367,500","356,000","371,500","353,500","210.57K","1.94%"
"May 03, 2018","360,500","379,000","380,000","359,500","209.52K","-3.22%"
"May 02, 2018","372,500","371,000","380,500","363,000","310.14K","0.00%"
"May 01, 2018","372,500","372,500","372,500","372,500","-","0.00%"
"Apr 30, 2018","372,500","359,500","378,500","357,000","357.55K","6.13%"
"Apr 29, 2018","351,000","351,000","351,000","351,000","-","0.00%"
"Apr 27, 2018","351,000","358,500","360,000","350,500","238.81K","-2.09%"
"Apr 26, 2018","358,500","359,000","363,000","355,500","190.03K","-0.14%"
"Apr 25, 2018","359,000","357,500","359,000","352,500","219.15K","1.41%"
"Apr 24, 2018","354,000","354,000","357,500","350,000","175.34K","1.14%"
"Apr 23, 2018","350,000","350,000","357,000","347,000","182.30K","0.14%"
"Apr 22, 2018","349,500","349,500","349,500","349,500","-","0.00%"
"Apr 20, 2018","349,500","354,500","355,000","345,000","157.12K","-1.55%"
"Apr 19, 2018","355,000","355,000","359,500","349,000","309.97K","1.57%"
"Apr 18, 2018","349,500","332,000","349,500","329,000","453.63K","4.95%"
"Apr 17, 2018","333,000","322,500","333,000","322,500","220.73K","2.46%"
"Apr 16, 2018","325,000","330,000","332,000","321,500","135.90K","-0.76%"
"Apr 15, 2018","327,500","327,500","327,500","327,500","-","0.00%"
"Apr 13, 2018","327,500","325,000","332,500","324,500","209.57K","1.87%"
"Apr 12, 2018","321,500","326,000","327,500","319,000","279.71K","-1.53%"
"Apr 11, 2018","326,500","329,000","333,500","324,500","258.64K","0.62%"
"Apr 10, 2018","324,500","312,000","325,000","310,000","386.95K","3.67%"
"Apr 09, 2018","313,000","317,500","317,500","310,000","286.31K","-1.88%"
"Apr 08, 2018","319,000","319,000","319,000","319,000","-","0.00%"
"Apr 06, 2018","319,000","319,000","323,500","316,500","251.57K","0.16%"
"Apr 05, 2018","318,500","318,000","321,500","316,500","236.43K","0.31%"
"Apr 04, 2018","317,500","322,000","324,000","316,500","227.43K","-2.31%"
"Apr 03, 2018","325,000","326,000","327,000","321,500","143.28K","-0.76%"
"Apr 02, 2018","327,500","324,500","332,500","324,500","164.88K","0.61%"
"Apr 01, 2018","325,500","325,500","325,500","325,500","-","0.00%"
"Mar 30, 2018","325,500","334,000","336,000","324,500","247.39K","-3.41%"
"Mar 29, 2018","337,000","333,500","337,500","326,000","187.59K","0.60%"
"Mar 28, 2018","335,000","335,000","338,000","332,000","164.07K","-3.04%"
"Mar 27, 2018","345,500","335,000","345,500","333,500","363.45K","5.34%"
"Mar 26, 2018","328,000","325,000","333,000","322,000","309.72K","2.02%"
"Mar 25, 2018","321,500","321,500","321,500","321,500","-","0.00%"
"Mar 23, 2018","321,500","334,500","336,000","320,000","449.17K","-5.58%"
"Mar 22, 2018","340,500","348,000","351,000","340,000","234.77K","-1.45%"
"Mar 21, 2018","345,500","339,500","346,000","339,000","186.21K","1.47%"
"Mar 20, 2018","340,500","343,500","348,000","339,000","239.31K","-0.73%"
"Mar 19, 2018","343,000","345,500","354,500","341,500","305.36K","0.29%"
"Mar 18, 2018","342,000","342,000","342,000","342,000","-","0.00%"
"Mar 16, 2018","342,000","338,500","344,500","338,500","244.32K","1.33%"
"Mar 15, 2018","337,500","340,000","343,500","335,500","216.47K","-0.74%"
"Mar 14, 2018","340,000","348,000","350,500","338,500","305.53K","-3.82%"
"Mar 13, 2018","353,500","348,500","356,000","348,000","182.68K","0.14%"
"Mar 12, 2018","353,000","350,000","356,000","345,500","236.71K","2.32%"
"Mar 09, 2018","345,000","354,000","357,000","344,000","385.28K","-3.63%"
"Mar 08, 2018","358,000","351,000","358,000","347,500","294.81K","3.02%"
"Mar 07, 2018","347,500","346,000","355,000","344,000","257.05K","-0.29%"
"Mar 06, 2018","348,500","355,000","357,500","347,500","183.26K","0.00%"
"Mar 05, 2018","348,500","349,000","361,500","346,000","210.26K","0.00%"
"Mar 04, 2018","348,500","348,500","348,500","348,500","-","0.00%"
"Mar 02, 2018","348,500","363,500","363,500","343,500","309.74K","-3.60%"
"Mar 01, 2018","361,500","361,500","361,500","361,500","-","0.00%"
"Feb 28, 2018","361,500","370,500","371,500","360,500","283.74K","-4.49%"
"Feb 27, 2018","378,500","371,500","381,000","370,500","225.18K","2.44%"
"Feb 26, 2018","369,500","368,000","375,000","366,500","190.91K","1.93%"
"Feb 23, 2018","362,500","364,000","368,500","359,500","125.45K","0.83%"
"Feb 22, 2018","359,500","359,000","363,000","356,500","117.38K","-1.24%"
"Feb 21, 2018","364,000","365,500","365,500","356,500","168.17K","-0.14%"
"Feb 20, 2018","364,500","364,000","371,500","361,500","99.54K","0.28%"
"Feb 19, 2018","363,500","360,000","365,000","355,500","206.91K","0.00%"
"Feb 18, 2018","363,500","363,500","363,500","363,500","-","0.00%"
"Feb 14, 2018","363,500","358,500","367,500","357,500","110.72K","1.39%"
"Feb 13, 2018","358,500","364,500","364,500","356,500","145.59K","-1.24%"
"Feb 12, 2018","363,000","355,500","364,500","352,500","215.41K","3.13%"
"Feb 09, 2018","352,000","348,000","354,000","345,000","311.59K","-2.36%"
"Feb 08, 2018","360,500","362,000","374,000","360,000","358.93K","-1.23%"
"Feb 07, 2018","365,000","381,000","385,000","363,000","242.33K","-2.67%"
"Feb 06, 2018","375,000","380,000","380,500","367,000","304.73K","-1.70%"
"Feb 05, 2018","381,500","378,000","383,000","374,500","206.17K","-0.52%"
"Feb 04, 2018","383,500","383,500","383,500","383,500","-","0.00%"
"Feb 02, 2018","383,500","390,000","390,500","381,000","227.31K","-2.91%"
"Feb 01, 2018","395,000","385,000","400,000","381,500","334.60K","3.81%"
"Jan 31, 2018","380,500","380,000","385,500","370,500","249.22K","0.26%"
"Jan 30, 2018","379,500","388,000","393,500","379,500","268.73K","-3.19%"
"Jan 29, 2018","392,000","395,000","397,500","390,000","166.55K","-0.76%"
"Jan 26, 2018","395,000","393,000","396,000","387,500","194.63K","0.77%"
"Jan 25, 2018","392,000","387,000","394,000","376,500","274.39K","1.29%"
"Jan 24, 2018","387,000","380,000","387,000","378,000","190.58K","1.84%"
"Jan 23, 2018","380,000","377,500","382,000","376,000","174.51K","0.66%"
"Jan 22, 2018","377,500","385,000","386,000","368,000","244.69K","-2.08%"
"Jan 19, 2018","385,500","385,000","395,500","384,000","227.74K","0.13%"
"Jan 18, 2018","385,000","385,500","388,500","379,500","207.95K","-0.13%"
"Jan 17, 2018","385,500","376,000","386,000","375,500","214.32K","1.98%"
"Jan 16, 2018","378,000","379,500","383,500","376,000","173.58K","-0.66%"
"Jan 15, 2018","380,500","387,000","387,500","377,500","186.20K","-1.55%"
"Jan 12, 2018","386,500","373,500","389,500","373,000","294.12K","5.46%"
"Jan 11, 2018","366,500","369,000","371,500","363,000","209.84K","-1.61%"
"Jan 10, 2018","372,500","375,000","383,000","370,000","208.39K","-1.32%"
"Jan 09, 2018","377,500","372,500","377,500","371,500","229.43K","2.17%"
"Jan 08, 2018","369,500","370,000","374,000","363,500","206.02K","0.41%"
"Jan 05, 2018","368,000","369,000","369,500","365,500","205.12K","0.14%"
"Jan 04, 2018","367,500","362,000","370,000","361,000","415.87K","2.80%"
"Jan 03, 2018","357,500","347,000","358,500","346,500","485.74K","5.46%"
"Jan 02, 2018","339,000","335,000","341,000","332,500","152.91K","1.95%"
"Dec 28, 2017","332,500","335,000","335,000","329,000","150.35K","-0.60%"
"Dec 27, 2017","334,500","334,500","339,000","332,000","143.16K","-1.47%"
"Dec 26, 2017","339,500","338,000","340,000","335,000","188.16K","0.74%"
"Dec 22, 2017","337,000","337,000","338,000","333,000","157.78K","0.00%"
"Dec 21, 2017","337,000","338,500","341,000","334,500","251.18K","1.05%"
"Dec 20, 2017","333,500","325,500","336,000","325,500","197.32K","1.99%"
"Dec 19, 2017","327,000","327,500","331,000","326,000","215.95K","0.31%"
