"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 06, 2018","353,500","358,000","363,500","350,000","175.63K","-0.28%"
"Dec 05, 2018","354,500","350,000","357,500","348,000","143.76K","-1.12%"
"Dec 04, 2018","358,500","364,000","364,000","354,500","214.47K","-1.78%"
"Dec 03, 2018","365,000","351,500","366,000","351,500","327.52K","5.64%"
"Nov 30, 2018","345,500","349,500","351,500","344,000","303.02K","-0.58%"
"Nov 29, 2018","347,500","351,000","351,500","345,500","232.91K","0.14%"
"Nov 28, 2018","347,000","344,000","347,500","340,500","287.27K","1.17%"
"Nov 27, 2018","343,000","337,000","343,000","330,000","198.80K","2.39%"
"Nov 26, 2018","335,000","330,500","338,000","329,000","209.79K","1.21%"
"Nov 25, 2018","331,000","329,500","331,000","329,500","-","0.76%"
"Nov 23, 2018","328,500","338,000","343,000","327,500","147.72K","-2.81%"
"Nov 22, 2018","338,000","341,000","341,000","335,000","128.43K","-0.73%"
"Nov 21, 2018","340,500","335,500","343,500","334,500","153.21K","0.29%"
"Nov 20, 2018","339,500","343,500","344,500","335,000","170.04K","-1.74%"
"Nov 19, 2018","345,500","342,000","346,000","341,000","117.52K","0.73%"
"Nov 18, 2018","343,000","345,000","345,000","343,000","-","-0.44%"
"Nov 16, 2018","344,500","344,500","347,500","342,000","181.00K","0.73%"
"Nov 15, 2018","342,000","337,000","342,500","335,000","150.26K","0.59%"
"Nov 14, 2018","340,000","338,000","343,000","332,000","265.31K","1.34%"
"Nov 13, 2018","335,500","328,500","335,500","321,500","187.90K","0.60%"
"Nov 12, 2018","333,500","328,500","335,000","323,500","178.50K","1.68%"
"Nov 11, 2018","328,000","328,000","328,000","328,000","-","0.15%"
"Nov 09, 2018","327,500","335,000","339,000","326,500","334.52K","-2.24%"
"Nov 08, 2018","335,000","345,000","347,000","335,000","344.55K","-1.47%"
"Nov 07, 2018","340,000","348,000","350,000","338,500","360.75K","-2.86%"
"Nov 06, 2018","350,000","359,500","359,500","345,500","191.12K","-1.69%"
"Nov 05, 2018","356,000","356,500","363,500","348,000","177.39K","-0.56%"
"Nov 02, 2018","358,000","347,000","359,000","345,000","238.85K","5.60%"
"Nov 01, 2018","339,000","350,000","352,500","338,500","208.85K","-2.31%"
"Oct 31, 2018","347,000","336,000","348,000","330,000","250.86K","2.51%"
"Oct 30, 2018","338,500","335,500","346,000","329,500","275.72K","0.89%"
"Oct 29, 2018","335,500","340,000","348,000","331,500","448.34K","3.55%"
"Oct 26, 2018","324,000","344,000","344,500","317,500","314.97K","-4.57%"
"Oct 25, 2018","339,500","323,500","339,500","323,000","264.43K","2.72%"
"Oct 24, 2018","330,500","334,500","343,000","328,000","271.36K","0.46%"
"Oct 23, 2018","329,000","334,500","337,000","326,000","147.15K","-2.52%"
"Oct 22, 2018","337,500","328,000","339,000","323,000","197.06K","2.74%"
"Oct 21, 2018","328,500","328,000","328,500","328,000","-","-0.45%"
"Oct 19, 2018","330,000","314,000","333,500","313,500","241.59K","4.10%"
"Oct 18, 2018","317,000","326,000","328,500","316,000","135.70K","-2.46%"
"Oct 17, 2018","325,000","325,000","329,000","321,500","136.41K","2.04%"
"Oct 16, 2018","318,500","329,000","329,000","318,500","145.57K","-1.85%"
"Oct 15, 2018","324,500","317,000","329,500","316,000","233.89K","2.85%"
"Oct 14, 2018","315,500","315,500","315,500","315,500","-","0.00%"
"Oct 12, 2018","315,500","307,000","319,000","305,000","256.16K","2.77%"
"Oct 11, 2018","307,000","307,000","311,500","302,000","376.88K","-2.85%"
"Oct 10, 2018","316,000","323,000","326,500","316,000","248.21K","-1.71%"
"Oct 09, 2018","321,500","321,500","321,500","321,500","-","0.00%"
"Oct 08, 2018","321,500","321,000","327,000","319,000","196.61K","-0.77%"
"Oct 07, 2018","324,000","324,000","324,000","324,000","-","0.00%"
"Oct 05, 2018","324,000","331,500","334,500","319,500","365.20K","-1.67%"
"Oct 04, 2018","329,500","355,000","355,500","328,500","470.82K","-6.66%"
"Oct 03, 2018","353,000","353,000","353,000","353,000","-","0.00%"
"Oct 02, 2018","353,000","370,500","373,000","351,000","259.50K","-4.21%"
"Oct 01, 2018","368,500","365,500","372,000","365,500","166.54K","0.82%"
"Sep 30, 2018","365,500","365,500","365,500","365,500","-","0.00%"
"Sep 28, 2018","365,500","370,500","373,000","365,000","186.05K","-1.22%"
"Sep 27, 2018","370,000","360,000","372,500","360,000","252.17K","0.82%"
"Sep 26, 2018","367,000","367,000","367,000","367,000","-","0.00%"
"Sep 21, 2018","367,000","364,500","367,500","360,000","197.69K","1.66%"
"Sep 20, 2018","361,000","358,500","364,000","354,000","205.99K","0.28%"
"Sep 19, 2018","360,000","371,000","371,000","359,000","230.35K","-1.91%"
"Sep 18, 2018","367,000","354,500","367,000","350,500","283.40K","3.67%"
"Sep 17, 2018","354,000","359,000","363,500","353,000","236.13K","0.57%"
"Sep 16, 2018","352,000","352,000","352,000","352,000","-","0.00%"
"Sep 14, 2018","352,000","348,500","356,000","348,500","166.07K","0.57%"
"Sep 13, 2018","350,000","347,000","354,000","346,500","330.43K","1.89%"
"Sep 12, 2018","343,500","343,000","348,500","341,500","154.25K","0.73%"
"Sep 11, 2018","341,000","347,000","351,000","338,000","295.80K","-1.73%"
"Sep 10, 2018","347,000","348,500","356,000","346,000","207.41K","-1.42%"
"Sep 09, 2018","352,000","352,000","352,000","352,000","-","0.00%"
"Sep 07, 2018","352,000","351,500","356,000","344,500","170.89K","0.28%"
"Sep 06, 2018","351,000","358,000","360,500","349,000","248.46K","-1.96%"
"Sep 05, 2018","358,000","367,000","368,000","356,500","227.36K","-2.59%"
"Sep 04, 2018","367,500","369,500","371,500","364,000","144.42K","-0.14%"
"Sep 03, 2018","368,000","365,500","370,500","360,500","177.56K","0.55%"
"Sep 02, 2018","366,000","366,000","366,000","366,000","-","0.00%"
"Aug 31, 2018","366,000","362,000","366,000","355,500","203.27K","0.69%"
"Aug 30, 2018","363,500","370,500","370,500","363,000","228.92K","-2.81%"
"Aug 29, 2018","374,000","368,500","375,000","366,500","172.15K","2.19%"
"Aug 28, 2018","366,000","372,500","376,500","365,000","227.18K","-1.61%"
"Aug 27, 2018","372,000","366,000","374,500","360,500","271.59K","1.64%"
"Aug 26, 2018","366,000","366,000","366,000","366,000","-","0.00%"
"Aug 24, 2018","366,000","355,500","366,500","352,500","266.77K","2.66%"
"Aug 23, 2018","356,500","355,500","358,500","354,000","238.19K","0.56%"
"Aug 22, 2018","354,500","366,000","366,500","351,000","351.74K","-2.61%"
"Aug 21, 2018","364,000","364,000","366,500","358,500","306.22K","-0.55%"
"Aug 20, 2018","366,000","369,500","372,500","364,000","149.93K","0.14%"
"Aug 19, 2018","365,500","365,500","365,500","365,500","-","0.00%"
"Aug 17, 2018","365,500","370,000","371,500","364,000","136.75K","-0.54%"
"Aug 16, 2018","367,500","364,000","373,500","361,500","266.01K","-1.47%"
"Aug 15, 2018","373,000","373,000","373,000","373,000","-","0.00%"
"Aug 14, 2018","373,000","368,500","374,500","367,500","165.49K","1.36%"
"Aug 13, 2018","368,000","374,500","376,500","366,500","215.52K","-1.87%"
"Aug 12, 2018","375,000","375,000","375,000","375,000","-","0.00%"
"Aug 10, 2018","375,000","385,000","386,500","369,000","263.92K","-2.60%"
"Aug 09, 2018","385,000","375,500","385,000","371,000","243.19K","2.39%"
"Aug 08, 2018","376,000","384,000","387,500","376,000","178.61K","-1.83%"
"Aug 07, 2018","383,000","378,000","386,000","375,000","285.73K","0.52%"
"Aug 06, 2018","381,000","391,000","393,000","376,500","308.69K","-2.56%"
"Aug 05, 2018","391,000","391,000","391,000","391,000","-","0.00%"
"Aug 03, 2018","391,000","375,500","391,000","373,500","421.76K","4.27%"
"Aug 02, 2018","375,000","374,500","378,000","373,000","225.14K","0.13%"
"Aug 01, 2018","374,500","376,500","382,500","368,500","273.45K","-0.13%"
"Jul 31, 2018","375,000","377,500","378,500","372,500","181.12K","-0.53%"
"Jul 30, 2018","377,000","375,500","380,500","370,500","247.34K","0.67%"
"Jul 29, 2018","374,500","374,500","374,500","374,500","-","0.00%"
"Jul 27, 2018","374,500","376,000","379,500","367,000","341.05K","0.54%"
"Jul 26, 2018","372,500","364,000","374,000","362,000","456.06K","3.04%"
"Jul 25, 2018","361,500","346,000","363,500","344,500","1.13M","9.38%"
"Jul 24, 2018","330,500","335,000","338,500","327,500","228.50K","-0.75%"
"Jul 23, 2018","333,000","336,500","341,000","331,000","208.32K","0.15%"
"Jul 22, 2018","332,500","332,500","332,500","332,500","-","0.00%"
"Jul 20, 2018","332,500","336,000","337,500","331,000","170.22K","-1.04%"
"Jul 19, 2018","336,000","335,000","339,000","332,000","311.39K","1.51%"
"Jul 18, 2018","331,000","323,000","333,000","323,000","326.39K","2.95%"
"Jul 17, 2018","321,500","328,500","329,000","317,000","270.80K","-1.98%"
"Jul 16, 2018","328,000","338,000","340,500","327,500","172.79K","-2.09%"
"Jul 13, 2018","335,000","328,000","338,500","327,500","320.99K","3.55%"
"Jul 12, 2018","323,500","326,000","329,500","323,500","320.93K","-0.77%"
"Jul 11, 2018","326,000","322,500","328,000","320,000","175.79K","0.15%"
"Jul 10, 2018","325,500","326,000","332,000","324,500","235.61K","0.93%"
"Jul 09, 2018","322,500","321,000","329,500","315,000","307.93K","0.16%"
"Jul 08, 2018","322,000","322,000","322,000","322,000","-","0.00%"
"Jul 06, 2018","322,000","320,000","325,000","315,000","255.23K","0.47%"
"Jul 05, 2018","320,500","315,000","324,000","315,000","184.15K","0.94%"
"Jul 04, 2018","317,500","318,500","324,500","317,000","151.07K","0.00%"
"Jul 03, 2018","317,500","320,000","322,500","312,000","308.97K","0.00%"
"Jul 02, 2018","317,500","332,500","335,000","316,000","369.70K","-4.80%"
"Jun 29, 2018","333,500","334,500","336,500","323,000","348.87K","-0.15%"
"Jun 28, 2018","334,000","335,000","338,500","332,000","233.00K","-0.45%"
"Jun 27, 2018","335,500","345,500","347,500","335,500","414.24K","-3.73%"
"Jun 26, 2018","348,500","347,000","353,500","344,000","213.50K","-0.71%"
"Jun 25, 2018","351,000","347,500","353,000","338,500","229.21K","2.33%"
"Jun 24, 2018","343,000","343,000","343,000","343,000","-","0.00%"
"Jun 22, 2018","343,000","343,000","346,500","336,000","353.91K","-1.86%"
"Jun 21, 2018","349,500","349,500","355,500","347,500","237.20K","-1.13%"
"Jun 20, 2018","353,500","350,000","356,500","350,000","262.35K","1.14%"
"Jun 19, 2018","349,500","363,000","365,000","348,000","294.91K","-4.64%"
"Jun 18, 2018","366,500","371,500","375,000","363,500","263.40K","-1.87%"
"Jun 17, 2018","373,500","373,500","373,500","373,500","-","0.00%"
"Jun 15, 2018","373,500","377,000","380,000","372,500","264.30K","0.95%"
"Jun 14, 2018","370,000","380,500","381,000","370,000","357.14K","-2.76%"
"Jun 13, 2018","380,500","380,500","380,500","380,500","-","0.00%"
"Jun 12, 2018","380,500","380,000","383,500","377,000","281.76K","0.93%"
"Jun 11, 2018","377,000","374,000","378,000","365,000","309.48K","0.40%"
"Jun 10, 2018","375,500","375,500","375,500","375,500","-","0.00%"
"Jun 08, 2018","375,500","370,500","378,000","367,500","363.58K","1.90%"
"Jun 07, 2018","368,500","368,000","377,500","366,000","440.08K","1.38%"
"Jun 06, 2018","363,500","363,500","363,500","363,500","-","0.00%"
"Jun 05, 2018","363,500","364,500","368,000","358,000","306.28K","0.14%"
"Jun 04, 2018","363,000","338,500","364,500","338,500","492.86K","7.72%"
"Jun 03, 2018","337,000","337,000","337,000","337,000","-","0.00%"
"Jun 01, 2018","337,000","338,000","340,000","332,500","109.30K","-0.44%"
"May 31, 2018","338,500","332,500","341,000","332,500","317.99K","2.42%"
"May 30, 2018","330,500","340,500","341,000","328,500","364.18K","-3.78%"
"May 29, 2018","343,500","352,000","352,500","343,500","161.40K","-2.41%"
"May 28, 2018","352,000","353,000","356,500","349,500","132.86K","-0.14%"
"May 27, 2018","352,500","352,500","352,500","352,500","-","0.00%"
"May 25, 2018","352,500","344,500","356,500","344,000","288.17K","2.17%"
"May 24, 2018","345,000","345,000","348,500","339,500","244.40K","0.44%"
"May 23, 2018","343,500","340,000","352,500","339,500","452.84K","1.48%"
"May 22, 2018","338,500","338,500","338,500","338,500","-","0.00%"
"May 21, 2018","338,500","344,000","345,000","335,000","193.21K","-1.60%"
"May 20, 2018","344,000","344,000","344,000","344,000","-","0.00%"
"May 18, 2018","344,000","345,000","350,500","342,500","164.34K","-0.43%"
"May 17, 2018","345,500","345,500","353,500","345,000","212.36K","1.02%"
"May 16, 2018","342,000","348,000","348,000","340,000","224.97K","-1.87%"
"May 15, 2018","348,500","350,500","353,500","346,500","183.84K","-1.69%"
"May 14, 2018","354,500","349,000","357,500","347,000","292.53K","2.75%"
"May 13, 2018","345,000","345,000","345,000","345,000","-","0.00%"
"May 11, 2018","345,000","343,500","347,500","341,500","212.47K","1.47%"
"May 10, 2018","340,000","339,500","344,500","337,500","186.16K","0.15%"
"May 09, 2018","339,500","328,500","341,500","326,500","242.05K","2.72%"
"May 08, 2018","330,500","332,000","336,000","330,500","319.02K","-3.08%"
"May 04, 2018","341,000","340,000","344,000","340,000","194.32K","-0.58%"
"May 03, 2018","343,000","337,000","344,500","333,500","286.11K","1.18%"
"May 02, 2018","339,000","356,000","358,500","338,500","523.13K","-5.83%"
"May 01, 2018","360,000","360,000","360,000","360,000","-","0.00%"
"Apr 30, 2018","360,000","351,500","361,000","351,500","154.99K","1.55%"
"Apr 29, 2018","354,500","354,500","354,500","354,500","-","0.00%"
"Apr 27, 2018","354,500","354,000","360,000","354,000","156.83K","0.28%"
"Apr 26, 2018","353,500","353,500","356,500","352,500","232.10K","0.28%"
"Apr 25, 2018","352,500","370,500","370,500","350,500","481.91K","-5.87%"
"Apr 24, 2018","374,500","375,000","376,500","371,500","144.62K","0.54%"
"Apr 23, 2018","372,500","374,500","374,500","369,500","126.90K","0.00%"
"Apr 22, 2018","372,500","372,500","372,500","372,500","-","0.00%"
"Apr 20, 2018","372,500","376,500","378,500","372,000","140.92K","-0.93%"
"Apr 19, 2018","376,000","377,500","381,000","373,500","164.21K","0.00%"
"Apr 18, 2018","376,000","373,500","378,500","371,500","200.46K","2.04%"
"Apr 17, 2018","368,500","367,000","369,500","366,000","116.85K","0.96%"
"Apr 16, 2018","365,000","374,000","375,000","364,000","212.49K","-2.14%"
"Apr 15, 2018","373,000","373,000","373,000","373,000","-","0.00%"
"Apr 13, 2018","373,000","376,500","377,000","370,500","146.03K","-1.32%"
"Apr 12, 2018","378,000","373,000","379,000","369,500","229.21K","3.00%"
"Apr 11, 2018","367,000","370,000","374,000","366,500","242.03K","-0.27%"
"Apr 10, 2018","368,000","374,000","374,000","364,500","298.00K","-2.13%"
"Apr 09, 2018","376,000","375,500","378,000","373,500","142.41K","-0.79%"
"Apr 06, 2018","379,000","382,500","382,500","375,500","116.75K","-1.17%"
"Apr 05, 2018","383,500","377,000","389,000","377,000","158.82K","1.99%"
"Apr 04, 2018","376,000","381,500","384,500","373,500","180.06K","-0.66%"
"Apr 03, 2018","378,500","381,500","382,000","375,500","238.09K","-2.32%"
"Apr 02, 2018","387,500","394,000","398,500","387,000","161.23K","0.52%"
"Apr 01, 2018","385,500","385,500","385,500","385,500","-","0.00%"
"Mar 30, 2018","385,500","390,000","391,000","385,500","100.06K","-0.13%"
"Mar 29, 2018","386,000","386,500","391,000","381,500","199.13K","0.00%"
"Mar 28, 2018","386,000","396,500","401,500","384,500","292.11K","-4.22%"
"Mar 27, 2018","403,000","404,000","408,500","402,500","127.10K","0.75%"
"Mar 26, 2018","400,000","390,500","402,000","390,500","155.16K","1.65%"
"Mar 25, 2018","393,500","393,500","393,500","393,500","-","0.00%"
"Mar 23, 2018","393,500","399,500","403,500","392,000","207.20K","-3.79%"
"Mar 22, 2018","409,000","413,500","416,500","407,500","130.68K","-0.24%"
"Mar 21, 2018","410,000","417,000","417,500","408,000","169.43K","0.86%"
"Mar 20, 2018","406,500","402,000","407,000","399,500","143.95K","0.37%"
"Mar 19, 2018","405,000","419,000","419,500","404,000","139.66K","-2.06%"
"Mar 18, 2018","413,500","413,500","413,500","413,500","-","0.00%"
"Mar 16, 2018","413,500","419,000","419,000","408,500","198.58K","-1.31%"
"Mar 15, 2018","419,000","414,000","420,000","411,500","231.44K","1.82%"
"Mar 14, 2018","411,500","415,000","419,000","410,000","189.32K","0.49%"
"Mar 13, 2018","409,500","404,500","411,500","400,500","147.98K","-0.24%"
"Mar 12, 2018","410,500","410,500","413,500","407,500","206.23K","0.98%"
"Mar 09, 2018","406,500","387,000","408,000","383,500","363.55K","5.04%"
"Mar 08, 2018","387,000","386,000","387,000","378,000","208.38K","0.52%"
"Mar 07, 2018","385,000","384,500","390,500","382,500","149.67K","-0.65%"
"Mar 06, 2018","387,500","379,500","387,500","377,000","156.14K","3.33%"
"Mar 05, 2018","375,000","383,500","383,500","372,500","142.25K","-2.22%"
"Mar 04, 2018","383,500","383,500","383,500","383,500","-","0.00%"
"Mar 02, 2018","383,500","385,000","385,500","379,000","184.74K","0.13%"
"Mar 01, 2018","383,000","383,000","383,000","383,000","-","0.00%"
"Feb 28, 2018","383,000","394,500","397,000","383,000","184.54K","-3.77%"
"Feb 27, 2018","398,000","400,000","400,500","396,000","205.30K","1.02%"
"Feb 26, 2018","394,000","393,500","397,500","390,000","206.63K","1.29%"
"Feb 23, 2018","389,000","380,500","389,500","378,000","242.00K","3.32%"
"Feb 22, 2018","376,500","372,500","378,500","371,500","110.75K","0.53%"
"Feb 21, 2018","374,500","375,500","376,500","371,000","121.34K","-0.53%"
"Feb 20, 2018","376,500","384,000","384,000","375,000","117.10K","-1.83%"
"Feb 19, 2018","383,500","378,000","383,500","376,500","211.20K","2.95%"
"Feb 14, 2018","372,500","362,500","374,000","362,500","141.13K","2.19%"
"Feb 13, 2018","364,500","375,000","376,000","361,500","249.59K","-2.02%"
"Feb 12, 2018","372,000","369,500","376,500","366,500","215.85K","1.64%"
"Feb 11, 2018","366,000","366,000","366,000","366,000","-","0.00%"
"Feb 09, 2018","366,000","363,500","369,000","361,500","238.41K","-2.14%"
"Feb 08, 2018","374,000","375,000","381,500","369,000","333.42K","-0.27%"
"Feb 07, 2018","375,000","393,000","395,000","375,000","366.24K","-3.47%"
"Feb 06, 2018","388,500","375,500","390,000","373,000","430.78K","-0.38%"
"Feb 05, 2018","390,000","392,500","393,000","388,000","394.78K","-2.62%"
"Feb 04, 2018","400,500","400,500","400,500","400,500","-","0.00%"
"Feb 02, 2018","400,500","415,000","416,000","400,000","468.36K","-4.30%"
"Feb 01, 2018","418,500","434,500","440,000","418,500","390.89K","-3.13%"
"Jan 31, 2018","432,000","432,500","435,000","421,000","212.25K","-0.92%"
"Jan 30, 2018","436,000","441,500","447,500","436,000","209.01K","-1.25%"
"Jan 29, 2018","441,500","436,000","442,000","434,000","202.01K","1.38%"
"Jan 28, 2018","435,500","435,500","435,500","435,500","-","0.00%"
"Jan 26, 2018","435,500","436,000","443,500","430,500","134.88K","-0.23%"
"Jan 25, 2018","436,500","436,000","440,500","435,000","176.95K","-0.34%"
"Jan 24, 2018","438,000","424,500","438,000","424,500","296.67K","3.55%"
"Jan 23, 2018","423,000","420,000","423,000","417,000","126.22K","1.20%"
"Jan 22, 2018","418,000","425,500","426,000","412,000","203.39K","-1.30%"
"Jan 21, 2018","423,500","423,500","423,500","423,500","-","0.00%"
"Jan 19, 2018","423,500","417,000","424,500","417,000","146.83K","1.56%"
"Jan 18, 2018","417,000","420,500","423,500","415,500","161.33K","-0.83%"
"Jan 17, 2018","420,500","430,500","435,000","420,500","178.11K","-2.55%"
"Jan 16, 2018","431,500","438,000","440,500","429,000","144.54K","-1.26%"
"Jan 15, 2018","437,000","426,000","441,500","425,500","211.96K","2.58%"
"Jan 14, 2018","426,000","426,000","426,000","426,000","-","0.00%"
"Jan 12, 2018","426,000","418,500","429,000","418,500","150.30K","1.07%"
"Jan 11, 2018","421,500","421,500","426,000","415,500","131.48K","1.20%"
"Jan 10, 2018","416,500","427,500","428,500","416,500","126.10K","-2.12%"
"Jan 09, 2018","425,500","427,500","436,500","424,000","235.38K","0.24%"
"Jan 08, 2018","424,500","409,000","425,000","407,000","320.94K","4.81%"
"Jan 07, 2018","405,000","405,000","405,000","405,000","-","0.00%"
"Jan 05, 2018","405,000","396,500","405,500","395,000","154.31K","2.40%"
"Jan 04, 2018","395,500","410,000","412,000","395,000","213.09K","-3.42%"
